C:\Users\vdee\Documents\eQUEST 3-65 Projects\3500 ANG RC N\JBA B5300 - 3
Simulated:  2024-Apr-14 21:44:46
CSV Written:  2024-Apr-14 21:44:46
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)",
1,1,1,8,5.93322,0,87.1375,0,27.5469,0,15.8469,13.3226,0,0,0,0,149.787,0,0,0,0,0,0,0,0,0,0,2645.65,0,2645.65,0,-54.3556,
1,1,2,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,0,0,0,0,0,0,0,2646.99,0,2646.99,0,-60.8686,
1,1,3,8,5.93322,0,87.1375,0,14.2441,0,15.8469,13.3226,0,0,0,0,136.484,0,0,0,118113,0,0,0,0,0,0,2648.43,0,120762,161.134,-27558.6,
1,1,4,8,5.93322,0,87.1375,0,14.2546,0,15.8469,13.3226,0,0,0,0,136.495,0,0,0,57787.2,0,0,0,0,0,0,2652.03,0,60439.2,300.435,-29551.6,
1,1,5,8,5.93322,0,87.1375,0,14.2541,0,15.8469,13.3226,0,0,0,0,136.494,0,0,0,74138,0,0,0,0,0,0,2654.77,0,76792.8,290.435,-41707.7,
1,1,6,8,5.93322,0,87.1375,0,17.9148,0,15.8469,21.9888,0,0,0,0,148.821,0,0,0,2.5176e+006,0,0,0,0,0,0,2657.32,0,2.52026e+006,49677.8,-1.94815e+006,
1,1,7,8,5.93322,0,87.1375,0,14.883,0,15.8469,16.0401,0,0,0,0,139.841,0,0,0,1.85367e+006,0,0,0,0,0,0,2628.68,0,1.85629e+006,7895.07,-1.6079e+006,
1,1,8,8,5.93322,0,87.1375,0,14.7237,0,15.8469,14.12,0,0,0,0,137.761,0,0,0,1.52067e+006,0,0,0,0,0,0,2622.28,0,1.52329e+006,6489.5,-1.31572e+006,
1,1,9,8,5.93322,0,87.1375,0,14.2407,0,15.8469,13.4092,0,0,0,0,136.568,0,0,0,1.19479e+006,0,0,0,0,0,0,2618.99,0,1.19741e+006,0,-966285,
1,1,10,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3298,0,0,0,0,136.48,0,0,0,934025,0,0,0,0,0,0,2616.38,0,936642,0,-715882,
1,1,11,8,5.93322,0,87.1375,0,14.2322,0,15.8469,14.0074,0,0,0,0,137.157,0,0,0,771422,0,0,0,0,0,0,2615.06,0,774037,0,-613336,
1,1,12,8,5.93322,0,87.1375,0,27.937,0,15.8469,14.4612,0,0,0,0,151.316,0,0,0,731656,0,0,0,0,0,0,2614.3,0,734270,185028,-577434,
1,1,13,8,5.93322,0,87.1375,0,50.2516,0,15.8469,15.1907,0,0,0,0,174.36,0,0,0,699874,0,0,0,0,0,0,2614.58,0,702488,476184,-548555,
1,1,14,8,5.93322,0,87.1375,0,57.9323,0,15.8469,16.0746,0,0,0,0,182.925,0,0,0,656335,0,0,0,0,0,0,2614.61,0,658949,559533,-509335,
1,1,15,8,5.93322,0,87.1375,0,50.8837,0,15.8469,17.2812,0,0,0,0,177.083,0,0,0,594616,0,0,0,0,0,0,2614.65,0,597231,478877,-454887,
1,1,16,8,5.93322,0,87.1375,0,26.5418,0,15.8469,17.4965,0,0,0,0,152.956,0,0,0,550671,0,0,0,0,0,0,2614,0,553285,157652,-417278,
1,1,17,8,5.93322,0,87.1375,0,14.44,0,15.8469,14.9816,0,0,0,0,138.339,0,0,0,535241,0,0,0,0,0,0,2613.39,0,537854,0,-404480,
1,1,18,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.5793,0,0,0,0,136.729,0,0,0,562993,0,0,0,0,0,0,2612.74,0,565606,0,-428675,
1,1,19,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,659765,0,0,0,0,0,0,2612.54,0,662377,0,-521959,
1,1,20,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,0,0,0,0,0,0,0,2613.49,0,2613.49,0,-8006.71,
1,1,21,8,5.93322,0,87.1375,0,14.6125,0,15.8469,13.3226,0,0,0,0,136.853,0,0,0,0,0,0,0,0,0,0,2625.31,0,2625.31,5130.67,-5025.13,
1,1,22,8,5.93322,0,87.1375,0,14.3785,0,15.8469,13.3226,0,0,0,0,136.619,0,0,0,97487.1,0,0,0,0,0,0,2632.86,0,100120,1882.39,-4326.22,
1,1,23,8,5.93322,0,87.1375,0,14.2346,0,15.8469,13.3226,0,0,0,0,136.475,0,0,0,32497.6,0,0,0,0,0,0,2639.37,0,35137,0,-9716.27,
1,1,24,8,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,33881.6,0,0,0,0,0,0,2642.04,0,36523.6,0,-10711.5,
1,2,1,2,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,0,0,0,0,0,0,0,2644.05,0,2644.05,0,-309.296,
1,2,2,2,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,0,0,0,0,0,0,0,2646.71,0,2646.71,0,-255.406,
1,2,3,2,5.93322,0,87.1375,0,14.2322,0,15.8469,13.3226,0,0,0,0,136.472,0,0,0,121492,0,0,0,0,0,0,2649.37,0,124141,0,-29936.2,
1,2,4,2,9.06714,0,88.3041,0,14.2547,0,15.8469,13.3226,0,0,0,0,140.795,0,0,0,57154.3,0,0,0,0,0,0,2854.64,0,60009,303.728,-29181.8,
1,2,5,2,34.2833,0,102.528,0,14.2505,0,15.8469,13.3226,0,0,0,0,180.231,0,0,0,74864,0,0,0,0,0,0,6062.17,0,80926.1,242.347,-42278.8,
1,2,6,2,86.3829,0,146.763,0,16.044,0,15.8469,19.5814,0,0,0,0,284.618,0,0,0,2.38795e+006,0,0,0,0,0,0,17211.8,0,2.40516e+006,24436.8,-1.82912e+006,
1,2,7,2,102.598,0,161.174,0,14.7175,0,15.8469,13.9665,0,0,0,0,308.303,0,0,0,1.42306e+006,0,0,0,0,0,0,20279,0,1.44334e+006,6112.13,-1.24731e+006,
