C:\Users\vdee\Documents\eQUEST 3-65 Projects\1539 Air Force Communications\1539 Air Force Communications - Baseline Design
Simulated:  2024-Jan-31 19:21:12
CSV Written:  2024-Jan-31 19:21:13
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)",
1,1,1,8,0.44565,0,64.3668,0,15.5198,0,0.3,19.9485,0,0,0,0,100.581,0,0,0,47557.4,0,0,0,0,0,0,378.073,0,47935.4,182337,-25727.6,
1,1,2,8,0.44565,0,64.3668,0,15.367,0,0.3,19.9485,0,0,0,0,100.428,0,0,0,47143.5,0,0,0,0,0,0,378.046,0,47521.5,180081,-25418.5,
1,1,3,8,0.44565,0,64.3668,0,14.8322,0,0.3,19.9485,0,0,0,0,99.8931,0,0,0,55955.8,0,0,0,0,0,0,377.771,0,56333.5,172035,-31935,
1,1,4,8,0.44565,0,64.3668,0,14.8077,0,0.3,19.9485,0,0,0,0,99.8686,0,0,0,58819.7,0,0,0,0,0,0,377.839,0,59197.5,171660,-34055.5,
1,1,5,8,0.44565,0,64.3668,0,14.7721,0,0.3,19.9485,0,0,0,0,99.8331,0,0,0,61645,0,0,0,0,0,0,377.854,0,62022.9,171116,-36148.6,
1,1,6,8,0.44565,0,64.3668,0,14.3302,0,0.3,19.9485,0,0,0,0,99.3911,0,0,0,70266,0,0,0,0,0,0,377.862,0,70643.9,164248,-42549.7,
1,1,7,8,0.44565,0,64.3668,0,14.5162,0,0.3,19.9485,0,0,0,0,99.5771,0,0,0,68312.9,0,0,0,0,0,0,377.925,0,68690.8,167163,-41097.3,
1,1,8,8,0.44565,0,64.3668,0,14.2846,0,0.3,19.9485,0,0,0,0,99.3455,0,0,0,69128.4,0,0,0,0,0,0,377.912,0,69506.3,163528,-41715.1,
1,1,9,8,0.44565,0,64.3668,0,16.7457,0,0.2,19.9485,0,0,0,0,101.707,0,0,0,28409.6,0,0,0,0,0,0,377.942,0,28787.5,191412,-16367.9,
1,1,10,8,0.44565,0,64.3668,0,19.9633,0,0,19.9485,0,0,0,0,104.724,0,0,0,14534,0,0,0,0,0,0,377.796,0,14911.8,222931,-6622.24,
1,1,11,8,0.44565,0,64.3668,0,21.6737,0,0,19.9485,0,0,0,0,106.435,0,0,0,5870.15,0,0,0,0,0,0,377.643,0,6247.79,240719,-1915.61,
1,1,12,8,0.44565,0,64.3668,0,23.4855,0,0,19.9485,0,0,0,0,108.246,0,0,0,0,0,0,0,0,0,0,377.53,0,377.53,264793,0,
1,1,13,8,0.44565,0,64.3668,0,24.6662,0,0,19.9485,0,0,0,0,109.427,0,0,0,0,0,0,0,0,0,0,377.4,0,377.4,279439,0,
1,1,14,8,0.44565,0,64.3668,0,26.45,0,0,19.9485,0,0,0,0,111.211,0,0,0,0,0,0,0,0,0,0,377.304,0,377.304,299145,0,
1,1,15,8,0.44565,0,64.3668,0,26.0631,0,0,19.9485,0,0,0,0,110.824,0,0,0,0,0,0,0,0,0,0,377.226,0,377.226,292201,0,
1,1,16,8,0.44565,0,64.3668,0,25.4586,0,0,19.9485,0,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,377.196,0,377.196,282193,0,
1,1,17,8,0.44565,0,64.3668,0,23.0568,0,0,19.9485,0,0,0,0,107.818,0,0,0,0,0,0,0,0,0,0,377.204,0,377.204,257484,0,
1,1,18,8,0.44565,0,64.3668,0,19.8524,0,0,19.9485,0,0,0,0,104.613,0,0,0,4300.96,0,0,0,0,0,0,377.255,0,4678.21,228577,-766.062,
1,1,19,8,0.44565,0,64.3668,0,16.8593,0,0.25,19.9485,0,0,0,0,101.87,0,0,0,16254.6,0,0,0,0,0,0,377.358,0,16631.9,197047,-7979.71,
1,1,20,8,0.44565,0,64.3668,0,15.7201,0,0.25,19.9485,0,0,0,0,100.731,0,0,0,30380.2,0,0,0,0,0,0,377.54,0,30757.8,184151,-16227.1,
1,1,21,8,0.44565,0,64.3668,0,15.1516,0,0.3,19.9485,0,0,0,0,100.212,0,0,0,44746.4,0,0,0,0,0,0,377.661,0,45124.1,176868,-23662.8,
1,1,22,8,0.44565,0,64.3668,0,14.8097,0,0.3,19.9485,0,0,0,0,99.8707,0,0,0,53264.8,0,0,0,0,0,0,377.744,0,53642.5,171692,-29954.6,
1,1,23,8,0.44565,0,64.3668,0,15.2682,0,0.3,19.9485,0,0,0,0,100.329,0,0,0,49504.4,0,0,0,0,0,0,377.812,0,49882.2,178612,-27171.4,
1,1,24,8,0.44565,0,64.3668,0,15.422,0,0.3,19.9485,0,0,0,0,100.483,0,0,0,45925.3,0,0,0,0,0,0,377.776,0,46303.1,180896,-24524.1,
1,2,1,2,1.4855,0,66.1175,0,15.3871,0,0.3,19.9485,0,0,0,0,103.239,0,0,0,45035.7,0,0,0,0,0,0,754.705,0,45790.4,180379,-23865.5,
1,2,2,2,1.4855,0,66.1175,0,15.288,0,0.3,19.9485,0,0,0,0,103.139,0,0,0,47923.2,0,0,0,0,0,0,754.677,0,48677.8,178907,-25996.1,
1,2,3,2,1.4855,0,66.1175,0,15.2714,0,0.3,19.9485,0,0,0,0,103.123,0,0,0,49386.7,0,0,0,0,0,0,754.69,0,50141.3,178660,-27075.6,
1,2,4,2,2.27014,0,66.2488,0,15.0998,0,0.3,19.9485,0,0,0,0,103.867,0,0,0,56491.8,0,0,0,0,0,0,813.499,0,57305.3,176092,-32331.8,
1,2,5,2,8.58352,0,67.8494,0,15.3815,0,0.3,19.9485,0,0,0,0,112.063,0,0,0,56964.2,0,0,0,0,0,0,1742.11,0,58706.3,180296,-32681.9,
1,2,6,2,21.6277,0,72.8264,0,16.7915,0,0.25,19.9485,0,0,0,0,131.444,0,0,0,25970,0,0,0,0,0,0,4972.32,0,30942.3,200367,-13464.9,
1,2,7,2,25.6876,0,74.4458,0,17.5612,0,0.2,19.9485,0,0,0,0,137.843,0,0,0,19927.8,0,0,0,0,0,0,5869.65,0,25797.4,208934,-9013.89,
1,2,8,2,26.6154,0,74.8209,0,18.1581,0,0.2,19.9485,0,0,0,0,139.743,0,0,0,9905.33,0,0,0,0,0,0,7537.96,0,17443.3,215174,-3311.27,
