C:\Users\vdee\Documents\eQUEST 3-65 Projects\1657 Dorm\1657 Dorms - 3
Simulated:  2024-Apr-14 21:16:21
CSV Written:  2024-Apr-14 21:16:21
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,"DHW Hourly Report Block 4",
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,"DW-HEATER",
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,"DHW Plant 1 Wtr Htr (1)",
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 1",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)","Assigned load",
1,3,8,3,9.56358,2.47762,4.97222,0.097787,3.04407,0,1.29169,0.0990624,0,0,0,0,21.546,0,0,0,35593.8,0,0,0,0,0,0,205996,0,241590,4516.49,-6352.72,-146926,
1,3,9,3,7.77615,2.33188,4.06569,0.0888974,2.87944,0,1.29169,0.0867698,0,0,0,0,18.5205,0,0,0,32262.4,0,0,0,0,0,0,161282,0,193545,2091.16,-10351.9,-114276,
1,3,10,3,7.77615,1.45742,4.0779,0.0858329,3.11415,0,1.29169,0.118167,0,0,0,0,17.9213,0,0,0,31118.8,0,0,0,0,0,0,116631,0,147750,6556.71,-7267.22,-81625.4,
1,3,11,3,5.80997,1.31168,3.09587,0.0803314,4.53147,0,1.29169,0.310189,0,0,0,0,16.4312,0,0,0,29072.4,0,0,0,0,0,0,116604,0,145676,26984.9,-5182.6,-81625.4,
1,3,12,3,4.02253,1.16594,2.18244,0.0751248,4.65265,0,1.29169,0.234757,0,0,0,0,13.6251,0,0,0,27143.1,0,0,0,0,0,0,95076.1,0,122219,21861.9,-2938.64,-65953.3,
1,3,13,3,4.02253,1.16594,2.18616,0.072271,6.50964,0,1.29169,0.508118,0,0,0,0,15.7563,0,0,0,26088.6,0,0,0,0,0,0,116466,0,142554,52411.2,-2081.96,-81625.4,
1,3,14,3,4.02253,1.16594,2.18616,0.0696781,8.15788,0,1.2994,0.60044,0,0,0,0,17.502,0,0,0,25132.3,0,0,0,0,0,0,94943.5,0,120076,64605.7,-909.113,-65953.3,
1,3,15,3,5.45248,1.16594,2.18616,0,6.12085,0,1.2914,0.313152,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,71617.9,0,71617.9,32548.5,-187.842,-48975.3,
1,3,16,3,5.45248,1.60317,2.18616,0,4.28704,0,1.2914,0.144812,0,0,0,0,14.9651,0,0,0,0,0,0,0,0,0,0,71555.1,0,71555.1,14289.5,0,-48975.3,
1,3,17,3,5.45248,2.47762,2.18244,0,3.80645,0,1.2914,0.135034,0,0,0,0,15.3454,0,0,0,0,0,0,0,0,0,0,71534.7,0,71534.7,13100.9,-2.95854,-48975.3,
1,3,18,3,6.3462,2.47762,2.18085,0,3.48523,0,1.2914,0.0955802,0,0,0,0,15.8769,0,0,0,0,0,0,0,0,0,0,71541.4,0,71541.4,8532.15,-160.147,-48975.3,
1,3,19,3,14.2109,3.06059,6.00681,0.209583,6.19065,0,1.41532,0.67312,0,0,0,0,31.767,0,0,0,76237.4,0,0,0,0,0,0,116258,0,192495,46202.9,-27825,-81625.4,
1,3,20,3,17.9646,4.22653,7.91927,0.101552,7.40055,0,1.4684,0.656282,0,0,0,0,39.7371,0,0,0,36883.5,0,0,0,0,0,0,161003,0,197887,54142.1,-13420,-114276,
1,3,21,3,19.9307,4.37227,8.83058,0.0841466,7.48009,0,1.50731,0.608666,0,0,0,0,42.8138,0,0,0,30490.7,0,0,0,0,0,0,160979,0,191469,54334.3,-6634.59,-114276,
1,3,22,3,17.9646,4.66376,7.90281,0.0813318,7.3601,0,1.52244,0.581885,0,0,0,0,40.0769,0,0,0,29443.9,0,0,0,0,0,0,160971,0,190415,53409.2,-5961.49,-114276,
1,3,23,3,14.2109,4.8095,5.97974,0.088417,6.64355,0,1.50683,0.502119,0,0,0,0,33.7411,0,0,0,32038.8,0,0,0,0,0,0,160971,0,193010,44795.4,-9524.75,-114276,
1,3,24,3,7.23992,4.37227,3.06349,0.107558,5.25504,0,1.45005,0.397782,0,0,0,0,21.8861,0,0,0,39040.8,0,0,0,0,0,0,116259,0,155300,28394.2,-17658.4,-81625.4,
1,4,1,4,4.02253,4.22653,2.14474,0.123302,4.40251,0,1.3799,0.354544,0,0,0,0,16.6541,0,0,0,44761.1,0,0,0,0,0,0,71550,0,116311,19819.1,-23667.2,-48975.3,
1,4,2,4,4.02253,4.22653,2.13943,0.128565,4.10767,0,1.3489,0.33968,0,0,0,0,16.3133,0,0,0,46664.8,0,0,0,0,0,0,50093.3,0,96758.1,16793.7,-25852.9,-33303.2,
1,4,3,4,2.05635,4.08079,1.13776,0.140031,3.81499,0,1.34812,0.333465,0,0,0,0,12.9115,0,0,0,50895.1,0,0,0,0,0,0,26848.3,0,77743.4,12445.5,-31211.6,-16325.1,
1,4,4,4,2.05635,4.08079,1.13776,0.146675,3.59737,0,1.34217,0.333047,0,0,0,0,12.6942,0,0,0,53269.7,0,0,0,0,0,0,26850.5,0,80120.2,10849.8,-33164.5,-16325.1,
1,4,5,4,2.05635,4.08079,1.13776,0.149581,3.52145,0,1.34214,0.336367,0,0,0,0,12.6244,0,0,0,54340.6,0,0,0,0,0,0,50101.1,0,104442,9864.15,-34825.8,-33303.2,
1,4,6,4,4.02253,4.22653,2.13306,0.150602,3.52616,0,1.34277,0.340096,0,0,0,0,15.7418,0,0,0,54713.3,0,0,0,0,0,0,94811.2,0,149525,10275.2,-35127.1,-65953.3,
1,4,7,4,7.77615,3.64356,4.0503,0.143257,3.56748,0,1.3427,0.328673,0,0,0,0,20.8521,0,0,0,52008.1,0,0,0,0,0,0,139534,0,191542,10774.4,-31793.6,-98603.5,
1,4,8,4,9.56358,2.47762,4.97222,0,3.43427,0,1.2914,0.0967204,0,0,0,0,21.8358,0,0,0,0,0,0,0,0,0,0,205722,0,205722,8539.98,0,-146926,
1,4,9,4,7.77615,2.33188,4.06569,0,3.24994,0,1.2914,0.0731623,0,0,0,0,18.7882,0,0,0,0,0,0,0,0,0,0,161020,0,161020,6450.5,0,-114276,
1,4,10,4,7.77615,1.45742,4.0779,0,3.11943,0,1.2914,0.0593262,0,0,0,0,17.7816,0,0,0,0,0,0,0,0,0,0,116351,0,116351,5145.05,0,-81625.4,
1,4,11,4,5.80997,1.31168,3.09587,0,3.19722,0,1.2914,0.0742839,0,0,0,0,14.7804,0,0,0,0,0,0,0,0,0,0,116366,0,116366,6797.17,0,-81625.4,
1,4,12,4,4.02253,1.16594,2.18244,0,4.96413,0,1.29292,0.309713,0,0,0,0,13.9377,0,0,0,0,0,0,0,0,0,0,94861,0,94861,32261.8,0,-65953.3,
1,4,13,4,4.02253,1.16594,2.18616,0,6.98589,0,1.30783,0.498039,0,0,0,0,16.1664,0,0,0,0,0,0,0,0,0,0,116283,0,116283,53107.4,0,-81625.4,
1,4,14,4,4.02253,1.16594,2.18616,0,6.77427,0,1.30725,0.417853,0,0,0,0,15.874,0,0,0,0,0,0,0,0,0,0,94766.2,0,94766.2,44299.1,0,-65953.3,
1,4,15,4,5.45248,1.16594,2.18616,0,6.86298,0,1.30349,0.482281,0,0,0,0,17.4533,0,0,0,0,0,0,0,0,0,0,71467,0,71467,50283.5,0,-48975.3,
1,4,16,4,5.45248,1.60317,2.18616,0,5.33672,0,1.29407,0.265224,0,0,0,0,16.1378,0,0,0,0,0,0,0,0,0,0,71434.9,0,71434.9,25337.8,0,-48975.3,
1,4,17,4,5.45248,2.47762,2.18244,0,4.4021,0,1.2914,0.202777,0,0,0,0,16.0088,0,0,0,0,0,0,0,0,0,0,71432.2,0,71432.2,18657.6,0,-48975.3,
1,4,18,4,6.3462,2.47762,2.18085,0,3.80844,0,1.2914,0.135501,0,0,0,0,16.24,0,0,0,0,0,0,0,0,0,0,71448.9,0,71448.9,11634.9,0,-48975.3,
1,4,19,4,14.2109,3.06059,6.00681,0.182789,7.00388,0,1.46123,0.729651,0,0,0,0,32.6559,0,0,0,66404.5,0,0,0,0,0,0,116172,0,182576,54429.6,-17313.1,-81625.4,
1,4,20,4,17.9646,4.22653,7.91927,0.0985619,7.10526,0,1.44489,0.673736,0,0,0,0,39.4328,0,0,0,35798.2,0,0,0,0,0,0,160954,0,196752,50972.7,-12012,-114276,
1,4,21,4,19.9307,4.37227,8.83058,0.100126,6.1329,0,1.43017,0.548922,0,0,0,0,41.3457,0,0,0,36356.9,0,0,0,0,0,0,160976,0,197333,38311.7,-14263,-114276,
1,4,22,4,17.9646,4.66376,7.90281,0.10278,5.66201,0,1.41411,0.498368,0,0,0,0,38.2084,0,0,0,37303.6,0,0,0,0,0,0,160998,0,198301,34220.2,-14915.9,-114276,
1,4,23,4,14.2109,4.8095,5.97974,0.12268,4.83246,0,1.37792,0.434058,0,0,0,0,31.7673,0,0,0,44588.9,0,0,0,0,0,0,161030,0,205619,24107,-24028.5,-114276,
