C:\Users\vdee\Documents\eQUEST 3-65 Projects\3501 ANG RC S\JBA B5301 - Baseline Design
Simulated:  2024-Feb-13 16:16:00
CSV Written:  2024-Feb-13 16:16:00
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)",
1,1,1,8,2.30471,0,14.9161,0.268698,25.2648,0,21.9592,0.484607,0,0,0,0,65.1981,0,0,0,82508.3,0,0,0,0,0,0,3990.81,0,86499.1,18335.1,-42465.2,
1,1,2,8,2.30471,0,14.9161,0.184775,14.7503,0,21.9592,0.484607,0,0,0,0,54.5997,0,0,0,56711.6,0,0,0,0,0,0,3992.26,0,60703.9,15891.4,-39156.9,
1,1,3,8,2.30471,0,14.9161,0.187387,14.7521,0,21.9592,0.484607,0,0,0,0,54.6041,0,0,0,57521.9,0,0,0,0,0,0,3993.36,0,61515.2,15959.6,-41356.6,
1,1,4,8,2.30471,0,14.9161,0.378859,22.4216,0,21.9718,3.4173,0,0,0,0,65.4104,0,0,0,265200,0,0,0,0,0,0,3995.03,0,269195,119399,-297282,
1,1,5,8,2.30471,0,14.9161,0.359826,17.167,0,21.9592,1.32874,0,0,0,0,58.0356,0,0,0,162462,0,0,0,0,0,0,3997.6,0,166460,46681.6,-116587,
1,1,6,8,2.30471,0,14.9161,0.370707,20.427,0,21.9592,2.87311,0,0,0,0,62.8508,0,0,0,217763,0,0,0,0,0,0,3999.8,0,221763,91943.7,-237674,
1,1,7,8,2.30471,0,14.9161,0.377786,21.0521,0,21.9616,2.97111,0,0,0,0,63.5834,0,0,0,254047,0,0,0,0,0,0,4002.09,0,258049,99571.9,-246872,
1,1,8,8,2.30471,0,14.9161,0.393076,22.4522,0,21.9767,3.70627,0,0,0,0,65.7491,0,0,0,334111,0,0,0,0,0,0,4005.03,0,338116,118325,-321980,
1,1,9,8,2.30471,0,14.9161,0.339994,14.8896,0,21.9592,0.484607,0,0,0,0,54.8942,0,0,0,104202,0,0,0,0,0,0,4007.2,0,108210,15992.6,-39455.6,
1,1,10,8,2.30471,0,14.9161,0.182251,14.7572,0,21.9592,0.484607,0,0,0,0,54.6041,0,0,0,55928.6,0,0,0,0,0,0,4009.84,0,59938.4,16026.4,-39114.3,
1,1,11,8,2.30471,0,14.9161,0.177083,14.7603,0,21.9592,0.484607,0,0,0,0,54.602,0,0,0,54325.3,0,0,0,0,0,0,4008.78,0,58334.1,16067.7,-37075.3,
1,1,12,8,2.30471,0,14.9161,0,23.2633,0,21.955,2.49179,0,0,0,0,64.9309,0,0,0,0,0,0,0,0,0,0,4006.27,0,4006.27,130754,0,
1,1,13,8,2.30471,0,14.9161,0,32.3591,0,21.955,4.92515,0,0,0,0,76.4601,0,0,0,0,0,0,0,0,0,0,4002.97,0,4002.97,244429,0,
1,1,14,8,2.30471,0,14.9161,0,32.4264,0,21.955,4.92515,0,0,0,0,76.5273,0,0,0,0,0,0,0,0,0,0,3998.12,0,3998.12,229326,0,
1,1,15,8,2.30471,0,14.9161,0,31.8544,0,21.955,4.92515,0,0,0,0,75.9553,0,0,0,0,0,0,0,0,0,0,3997.78,0,3997.78,235969,0,
1,1,16,8,2.30471,0,14.9161,0,0,0,0,0,0,0,0,0,17.2208,0,0,0,0,0,0,0,0,0,0,3992.27,0,3992.27,0,0,
1,1,17,8,2.30471,0,14.9161,0,0,0,0,0,0,0,0,0,17.2208,0,0,0,0,0,0,0,0,0,0,3988.39,0,3988.39,0,0,
1,1,18,8,2.30471,0,14.9161,0,0,0,0,0,0,0,0,0,17.2208,0,0,0,0,0,0,0,0,0,0,3979.81,0,3979.81,0,0,
1,1,19,8,2.30471,0,14.9161,0.253062,25.4534,0,21.9592,0.484607,0,0,0,0,65.3712,0,0,0,77637.2,0,0,0,0,0,0,3977.46,0,81614.7,17009.1,-42609.6,
1,1,20,8,2.30471,0,14.9161,0.192061,14.7511,0,21.9592,0.484607,0,0,0,0,54.6079,0,0,0,58971.4,0,0,0,0,0,0,3979.61,0,62951.1,15926.6,-42149,
1,1,21,8,2.30471,0,14.9161,0.194484,14.7436,0,21.9592,0.484607,0,0,0,0,54.6027,0,0,0,59723,0,0,0,0,0,0,3983.76,0,63706.7,15843.8,-43315.7,
1,1,22,8,2.30471,0,14.9161,0.201195,14.7379,0,21.9592,0.484607,0,0,0,0,54.6037,0,0,0,61803.1,0,0,0,0,0,0,3987.69,0,65790.8,15768.4,-45728.9,
1,1,23,8,2.30471,0,14.9161,0.365139,19.5826,0,21.9592,2.54811,0,0,0,0,61.6759,0,0,0,189610,0,0,0,0,0,0,3991.48,0,193602,81103.4,-218975,
1,1,24,8,2.30471,0,14.9161,0.340026,14.8207,0,21.9592,0.484607,0,0,0,0,54.8254,0,0,0,104211,0,0,0,0,0,0,3994.91,0,108206,15726,-45557.6,
1,2,1,2,7.68236,0,49.7203,0.196532,14.7393,0,21.9592,0.484607,0,0,0,0,94.7823,0,0,0,60357.7,0,0,0,0,0,0,8534.07,0,68891.7,15789.2,-43027.1,
1,2,2,2,7.68236,0,49.7203,0.388058,23.6386,0,21.9802,4.26143,0,0,0,0,107.671,0,0,0,313171,0,0,0,0,0,0,8531.85,0,321703,135823,-343887,
1,2,3,2,7.68236,0,49.7203,0.349084,14.8968,0,21.9592,0.484607,0,0,0,0,95.0924,0,0,0,108971,0,0,0,0,0,0,8531.07,0,117502,15778.6,-44622.2,
1,2,4,2,11.7402,0,52.336,0.349094,16.7967,0,21.9592,1.32874,0,0,0,0,104.51,0,0,0,109012,0,0,0,0,0,0,9238.77,0,118251,43530.3,-110583,
1,2,5,2,44.3902,0,84.2248,0.355624,17.3905,0,21.9592,1.58338,0,0,0,0,169.904,0,0,0,141163,0,0,0,0,0,0,20415.8,0,161579,51044.5,-129921,
1,2,6,2,111.849,0,183.389,2.67975,57.2987,0,22.7302,27.0912,0,0,0,0,405.038,0,0,0,3.09447e+006,0,0,0,0,0,0,59293.9,0,3.15376e+006,620522,-2.79178e+006,
1,2,7,2,132.845,0,215.677,1.82604,47.5005,0,22.424,22.2454,0,0,0,0,442.518,0,0,0,2.37832e+006,0,0,0,0,0,0,70029,0,2.44835e+006,462799,-2.2011e+006,
