C:\Users\vdee\Documents\eQUEST 3-65 Projects\1676 Thrift Shop\1676 Thrift Shop - Baseline Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulated:  2024-Feb-12 15:43:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSV Written:  2024-Feb-12 15:43:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EM1 Hourly Report Block,,,,,,,,,,,,,FM1 Hourly Report Block,,,,,,,,,,,,,Load Hourly Report Block 3,
,,,,ELEC-METER,,,,,,,,,,,,,FUEL-METER,,,,,,,,,,,,,BUILDING-HVAC                   ,
,,,,EM1,,,,,,,,,,,,,FM1,,,,,,,,,,,,,,
,,,Day,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20,Var 1,Var 2
Month,Day,Hour,Type,Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy,Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy,Building cool load (coils+losses&gains) (Btu/hr),Building heat load (coils+losses&gains) (Btu/hr)
1,1,1,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,288.908,0,288.908,0,0
1,1,2,8,0.198074,0,0.0108316,0,2.49286,0,1.54236,6.84222,0,0,0,0,11.0863,0,0,0,246738,0,0,0,0,0,0,292.285,0,247030,0,-107679
1,1,3,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,182261,0,0,0,0,0,0,288.929,0,182550,0,-125226
1,1,4,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,183537,0,0,0,0,0,0,289.068,0,183826,0,-126034
1,1,5,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,184891,0,0,0,0,0,0,289.07,0,185180,0,-127140
1,1,6,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,211035,0,0,0,0,0,0,289.078,0,211324,0,-148699
1,1,7,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,201291,0,0,0,0,0,0,289.171,0,201580,0,-140357
1,1,8,8,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,211901,0,0,0,0,0,0,289.135,0,212191,0,-149230
1,1,9,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,289.172,0,289.172,0,0
1,1,10,8,1.98272,0,0.108424,0,0,0,0,0,0,0,0,0,2.09115,0,0,0,0,0,0,0,0,0,0,501.405,0,501.405,0,0
1,1,11,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,889.497,0,889.497,0,0
1,1,12,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,1697.58,0,1697.58,0,0
1,1,13,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,3285.14,0,3285.14,0,0
1,1,14,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,3284.12,0,3284.12,0,0
1,1,15,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,2473.96,0,2473.96,0,0
1,1,16,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,1694.26,0,1694.26,0,0
1,1,17,8,3.56534,0,0.194969,0,0,0,0,0,0,0,0,0,3.7603,0,0,0,0,0,0,0,0,0,0,1274.61,0,1274.61,0,0
1,1,18,8,2.38679,0,0.130521,0,0,0,0,0,0,0,0,0,2.51731,0,0,0,0,0,0,0,0,0,0,885.779,0,885.779,0,0
1,1,19,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,287.894,0,287.894,0,0
1,1,20,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,289.868,0,289.868,0,0
1,1,21,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,290.757,0,290.757,0,0
1,1,22,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,291.597,0,291.597,0,0
1,1,23,8,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,292.37,0,292.37,0,0
1,1,24,8,0.198074,0,0.0108316,0,2.49286,0,1.54236,6.84222,0,0,0,0,11.0863,0,0,0,230467,0,0,0,0,0,0,292.413,0,230760,0,-93608.3
1,2,1,2,0.198074,0,0.0108316,0,0,0,0,0,0,0,0,0,0.208906,0,0,0,0,0,0,0,0,0,0,288.936,0,288.936,0,0
1,2,2,2,0.198074,0,0.0108316,0,1.82132,0,1.54236,6.84222,0,0,0,0,10.4148,0,0,0,209026,0,0,0,0,0,0,292.565,0,209318,0,-112099
1,2,3,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,171341,0,0,0,0,0,0,289.025,0,171630,0,-116153
1,2,4,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,183983,0,0,0,0,0,0,289.029,0,184272,0,-126529
1,2,5,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,198195,0,0,0,0,0,0,289.076,0,198484,0,-138112
1,2,6,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,200476,0,0,0,0,0,0,289.127,0,200765,0,-139833
1,2,7,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,215091,0,0,0,0,0,0,289.135,0,215380,0,-151869
1,2,8,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,217378,0,0,0,0,0,0,289.188,0,217668,0,-153589
1,2,9,2,0.198074,0,0.0108316,0,1.14978,0,1.54236,6.84222,0,0,0,0,9.74327,0,0,0,218589,0,0,0,0,0,0,289.196,0,218878,0,-154564
1,2,10,2,1.98272,0,0.108424,0,1.14978,0,1.54236,6.84222,0,0,0,0,11.6255,0,0,0,216326,0,0,0,0,0,0,499.016,0,216825,0,-152683
