C:\Users\vdee\Documents\eQUEST 3-65 Projects\1691 Dorms\1691 Dorms - 3
Simulated:  2024-Dec-12 16:57:27
CSV Written:  2024-Dec-12 16:57:27
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,2,2.07249,4.32855,1.79391,0.402941,2.57862,0,0.758989,1.56794,0,0,0,0,13.5034,0,0,0,296066,0,0,0,0,0,0,39530,0,335596,449.695,-279594,-26229.5,
1,2,6,2,4.0541,4.48314,2.85731,0.402251,2.58449,0,0.758849,1.53978,0,0,0,0,16.6799,0,0,0,290987,0,0,0,0,0,0,74742,0,365729,554.035,-274134,-51944.8,
1,2,7,2,7.83719,3.86478,4.91589,0.402452,2.5859,0,0.759269,1.54414,0,0,0,0,21.9096,0,0,0,292473,0,0,0,0,0,0,109964,0,402437,541.281,-275815,-77660,
1,2,8,2,9.63866,2.62805,5.91108,0.255241,2.57339,0,0.724218,0.397829,0,0,0,0,22.1285,0,0,0,93638.4,0,0,0,0,0,0,162093,0,255732,342.022,-71133.9,-115718,
1,2,9,2,7.83719,2.47346,4.9816,0.301619,2.54819,0,0.746952,0.537433,0,0,0,0,19.4264,0,0,0,110605,0,0,0,0,0,0,126875,0,237480,0,-99261.3,-90003.3,
1,2,10,2,7.83719,1.54591,5.03372,0.362481,2.54099,0,0.764469,0.67816,0,0,0,0,18.7629,0,0,0,133139,0,0,0,0,0,0,91710.1,0,224849,0,-124952,-64288.1,
1,2,11,2,5.85557,1.39132,4.02698,0.382311,2.54099,0,0.762244,0.76711,0,0,0,0,15.7265,0,0,0,149201,0,0,0,0,0,0,91716.3,0,240918,0,-141489,-64288.1,
1,2,12,2,4.0541,1.23673,3.06805,0.383599,2.54099,0,0.759338,0.810615,0,0,0,0,12.8534,0,0,0,157876,0,0,0,0,0,0,74808.8,0,232684,0,-149018,-51944.8,
1,2,13,2,4.0541,1.23673,3.08391,0.382973,2.54099,0,0.75608,0.795138,0,0,0,0,12.8499,0,0,0,153777,0,0,0,0,0,0,91711.7,0,245489,0,-144771,-64288.1,
1,2,14,2,4.0541,1.23673,3.08391,0.357801,2.54099,0,0.746612,0.678497,0,0,0,0,12.6986,0,0,0,131814,0,0,0,0,0,0,74809.1,0,206623,0,-122275,-51944.8,
1,2,15,2,5.49528,1.23673,3.08391,0.292625,2.54099,0,0.720681,0.538241,0,0,0,0,13.9085,0,0,0,107890,0,0,0,0,0,0,56497.6,0,164388,0,-95780.6,-38572.8,
1,2,16,2,5.49528,1.7005,3.08391,0.282927,2.54099,0,0.720328,0.513912,0,0,0,0,14.3379,0,0,0,104214,0,0,0,0,0,0,56497.7,0,160712,0,-91060.6,-38572.8,
1,2,17,2,5.49528,2.62805,3.06805,0.269117,2.54099,0,0.720311,0.480633,0,0,0,0,15.2024,0,0,0,98977.7,0,0,0,0,0,0,56496.2,0,155474,0,-85001.7,-38572.8,
1,2,18,2,6.39601,2.62805,3.06125,0.298665,2.54099,0,0.722651,0.556364,0,0,0,0,16.204,0,0,0,110120,0,0,0,0,0,0,56488.6,0,166608,0,-98833.8,-38572.8,
1,2,19,2,14.3225,3.24641,7.14216,0.401914,2.54099,0,0.76253,1.59492,0,0,0,0,30.0114,0,0,0,288549,0,0,0,0,0,0,91694,0,380243,0,-277549,-64288.1,
1,2,20,2,18.1056,4.48314,9.18035,0.395999,2.60213,0,0.752901,1.37562,0,0,0,0,36.8957,0,0,0,245139,0,0,0,0,0,0,126927,0,372066,995.28,-229069,-90003.3,
1,2,21,2,20.0872,4.63773,10.1302,0.388784,2.66922,0,0.750847,1.09794,0,0,0,0,39.7619,0,0,0,193628,0,0,0,0,0,0,126875,0,320502,1746.69,-179344,-90003.3,
1,2,22,2,18.1056,4.94691,9.1101,0.387165,2.69499,0,0.751085,1.046,0,0,0,0,37.0418,0,0,0,182377,0,0,0,0,0,0,126865,0,309242,1908.85,-170703,-90003.3,
1,2,23,2,14.3225,5.1015,7.02659,0.388499,2.68811,0,0.751557,1.09539,0,0,0,0,31.3741,0,0,0,191623,0,0,0,0,0,0,126866,0,318489,1741.4,-180199,-90003.3,
1,2,24,2,7.29675,4.63773,3.88875,0.391899,2.65381,0,0.752308,1.21771,0,0,0,0,20.839,0,0,0,215604,0,0,0,0,0,0,91646.5,0,307250,1240.19,-203373,-64288.1,
1,3,1,3,4.0541,4.48314,2.90716,0.394098,2.6243,0,0.752987,1.29056,0,0,0,0,16.5064,0,0,0,231371,0,0,0,0,0,0,56431.5,0,287802,931.552,-217887,-38572.8,
1,3,2,3,4.0541,4.48314,2.8845,0.395006,2.61369,0,0.753201,1.3229,0,0,0,0,16.5065,0,0,0,237933,0,0,0,0,0,0,39529.9,0,277463,864.467,-223761,-26229.5,
1,3,3,3,2.07249,4.32855,1.79391,0.396845,2.60107,0,0.753856,1.38898,0,0,0,0,13.3357,0,0,0,251292,0,0,0,0,0,0,21219.4,0,272512,681.97,-236875,-12857.6,
1,3,4,3,2.07249,4.32855,1.79391,0.397724,2.59393,0,0.754438,1.41413,0,0,0,0,13.3552,0,0,0,257713,0,0,0,0,0,0,21218.9,0,278931,628.262,-242670,-12857.6,
1,3,5,3,2.07249,4.32855,1.79391,0.398035,2.59216,0,0.754523,1.42556,0,0,0,0,13.3652,0,0,0,259984,0,0,0,0,0,0,39528.7,0,299513,617.775,-244730,-26229.5,
1,3,6,3,4.0541,4.48314,2.85731,0.397657,2.59899,0,0.754841,1.40409,0,0,0,0,16.5501,0,0,0,257221,0,0,0,0,0,0,74740,0,331961,732.519,-241747,-51944.8,
1,3,7,3,7.83719,3.86478,4.91589,0.397185,2.60246,0,0.75466,1.38741,0,0,0,0,21.7596,0,0,0,253777,0,0,0,0,0,0,109961,0,363738,749.814,-238468,-77660,
1,3,8,3,9.63866,2.62805,5.91108,0.195838,2.58833,0,0.703184,0.278416,0,0,0,0,21.9436,0,0,0,71757.5,0,0,0,0,0,0,162087,0,233844,513.922,-47010.5,-115718,
1,3,9,3,7.83719,2.47346,4.9816,0.187662,2.55181,0,0.70746,0.28774,0,0,0,0,19.0269,0,0,0,68606.8,0,0,0,0,0,0,126868,0,195475,0,-50891.4,-90003.3,
1,3,10,3,7.83719,1.54591,5.03372,0.18654,2.54099,0,0.711135,0.286673,0,0,0,0,18.1422,0,0,0,68129.3,0,0,0,0,0,0,91700.5,0,159830,0,-50027.2,-64288.1,
1,3,11,3,5.85557,1.39132,4.02698,0.167866,2.54174,0,0.689086,0.258039,0,0,0,0,14.9306,0,0,0,61563,0,0,0,0,0,0,91701.1,0,153264,12.0811,-44113.5,-64288.1,
1,3,12,3,4.0541,1.23673,3.06805,0.179059,2.57075,0,0.695472,0.280813,0,0,0,0,12.085,0,0,0,65620.9,0,0,0,0,0,0,74783.9,0,140405,480.342,-46988.1,-51944.8,
1,3,13,3,4.0541,1.23673,3.08391,0.156621,2.70395,0,0.692986,0.248254,0,0,0,0,12.1766,0,0,0,57238.9,0,0,0,0,0,0,91676.3,0,148915,2488.39,-37022.5,-64288.1,
1,3,14,3,4.0541,1.23673,3.08391,0.135948,2.82605,0,0.67619,0.22731,0,0,0,0,12.2402,0,0,0,49858.2,0,0,0,0,0,0,74777.9,0,124636,3788.41,-30705.7,-51944.8,
1,3,15,3,5.49528,1.23673,3.08391,0.141033,2.69264,0,0.677788,0.204709,0,0,0,0,13.5321,0,0,0,51737.7,0,0,0,0,0,0,56458.5,0,108196,1171.52,-31325.4,-38572.8,
1,3,16,3,5.49528,1.7005,3.08391,0.149458,2.56564,0,0.683536,0.211644,0,0,0,0,13.89,0,0,0,54756.2,0,0,0,0,0,0,56448.6,0,111205,0,-34585.9,-38572.8,
1,3,17,3,5.49528,2.62805,3.06805,0.14813,2.54099,0,0.683572,0.210267,0,0,0,0,14.7743,0,0,0,54253.4,0,0,0,0,0,0,56450.9,0,110704,0,-34377.9,-38572.8,
1,3,18,3,6.39601,2.62805,3.06125,0.152938,2.54099,0,0.683669,0.222896,0,0,0,0,15.6858,0,0,0,56069.5,0,0,0,0,0,0,56450.8,0,112520,0,-36800.6,-38572.8,
1,3,19,3,14.3225,3.24641,7.14216,0.388211,2.54099,0,0.754692,1.09623,0,0,0,0,29.4912,0,0,0,189545,0,0,0,0,0,0,91659.6,0,281205,0,-181464,-64288.1,
1,3,20,3,18.1056,4.48314,9.18035,0.383241,2.64322,0,0.747495,0.927542,0,0,0,0,36.4705,0,0,0,155822,0,0,0,0,0,0,126891,0,282712,1664.14,-145402,-90003.3,
1,3,21,3,20.0872,4.63773,10.1302,0.330698,2.7235,0,0.747275,0.713034,0,0,0,0,39.3696,0,0,0,121543,0,0,0,0,0,0,126851,0,248393,2401.27,-109350,-90003.3,
1,3,22,3,18.1056,4.94691,9.1101,0.317427,2.74857,0,0.747602,0.688131,0,0,0,0,36.6643,0,0,0,116534,0,0,0,0,0,0,126843,0,243378,2556.96,-105311,-90003.3,
1,3,23,3,14.3225,5.1015,7.02659,0.342811,2.73948,0,0.748072,0.754576,0,0,0,0,31.0355,0,0,0,126098,0,0,0,0,0,0,126844,0,252942,2355.72,-116970,-90003.3,
1,3,24,3,7.29675,4.63773,3.88875,0.382762,2.69537,0,0.749012,0.91008,0,0,0,0,20.5605,0,0,0,152584,0,0,0,0,0,0,91625.8,0,244209,1706.54,-145126,-64288.1,
1,4,1,4,4.0541,4.48314,2.90716,0.385558,2.65873,0,0.749678,0.999903,0,0,0,0,16.2383,0,0,0,171390,0,0,0,0,0,0,56411.8,0,227802,1332.25,-161818,-38572.8,
1,4,2,4,4.0541,4.48314,2.8845,0.38688,2.64371,0,0.750194,1.04071,0,0,0,0,16.2432,0,0,0,180436,0,0,0,0,0,0,39510.7,0,219947,1215.98,-169745,-26229.5,
1,4,3,4,2.07249,4.32855,1.79391,0.389061,2.62792,0,0.750779,1.118,0,0,0,0,13.0807,0,0,0,195569,0,0,0,0,0,0,21201,0,216770,998.686,-184162,-12857.6,
1,4,4,4,2.07249,4.32855,1.79391,0.390234,2.61914,0,0.751295,1.15468,0,0,0,0,13.1103,0,0,0,203807,0,0,0,0,0,0,21200.8,0,225008,930.185,-191519,-12857.6,
1,4,5,4,2.07249,4.32855,1.79391,0.391273,2.61523,0,0.751828,1.18852,0,0,0,0,13.1418,0,0,0,211152,0,0,0,0,0,0,39510.9,0,250663,889.886,-198390,-26229.5,
1,4,6,4,4.0541,4.48314,2.85731,0.391136,2.62159,0,0.752224,1.17708,0,0,0,0,16.3366,0,0,0,210172,0,0,0,0,0,0,74722.9,0,284895,1007.24,-197042,-51944.8,
1,4,7,4,7.83719,3.86478,4.91589,0.390832,2.62524,0,0.752087,1.16694,0,0,0,0,21.553,0,0,0,208021,0,0,0,0,0,0,109943,0,317965,1026.51,-195032,-77660,
1,4,8,4,9.63866,2.62805,5.91108,0.141283,2.60951,0,0.691606,0.158126,0,0,0,0,21.7783,0,0,0,51523.4,0,0,0,0,0,0,162069,0,213592,763.951,-24380.6,-115718,
1,4,9,4,7.83719,2.47346,4.9816,0.169132,2.55706,0,0.70859,0.250845,0,0,0,0,18.9779,0,0,0,61676.4,0,0,0,0,0,0,126851,0,188527,0,-43830.3,-90003.3,
1,4,10,4,7.83719,1.54591,5.03372,0.162951,2.54099,0,0.697647,0.239869,0,0,0,0,18.0583,0,0,0,59526.9,0,0,0,0,0,0,91678,0,151205,0,-40974.9,-64288.1,
1,4,11,4,5.85557,1.39132,4.02698,0.170049,2.54099,0,0.695311,0.259329,0,0,0,0,14.9396,0,0,0,62233.2,0,0,0,0,0,0,91685.2,0,153918,0,-44076.2,-64288.1,
1,4,12,4,4.0541,1.23673,3.06805,0.155469,2.56865,0,0.695014,0.224138,0,0,0,0,12.0021,0,0,0,56771.9,0,0,0,0,0,0,74770.3,0,131542,450.194,-36570.2,-51944.8,
1,4,13,4,4.0541,1.23673,3.08391,0.142637,2.68326,0,0.692553,0.214998,0,0,0,0,12.1082,0,0,0,52015.5,0,0,0,0,0,0,91671.5,0,143687,2161.88,-31566.2,-64288.1,
1,4,14,4,4.0541,1.23673,3.08391,0.132526,2.70397,0,0.675972,0.202384,0,0,0,0,12.0896,0,0,0,48565.1,0,0,0,0,0,0,74762.1,0,123327,1912.91,-29665,-51944.8,
1,4,15,4,5.49528,1.23673,3.08391,0.131183,2.68028,0,0.675861,0.183145,0,0,0,0,13.4864,0,0,0,48058.4,0,0,0,0,0,0,56445.7,0,104504,1612.52,-26842.1,-38572.8,
1,4,16,4,5.49528,1.7005,3.08391,0.130739,2.57491,0,0.677676,0.166047,0,0,0,0,13.8291,0,0,0,47837.9,0,0,0,0,0,0,56440.7,0,104279,0,-26778.4,-38572.8,
1,4,17,4,5.49528,2.62805,3.06805,0.130572,2.54099,0,0.677693,0.167031,0,0,0,0,14.7077,0,0,0,47774.1,0,0,0,0,0,0,56435.4,0,104210,0,-27059.6,-38572.8,
1,4,18,4,6.39601,2.62805,3.06125,0.137935,2.54099,0,0.68362,0.180791,0,0,0,0,15.6287,0,0,0,50409.8,0,0,0,0,0,0,56430.8,0,106841,0,-29644.1,-38572.8,
1,4,19,4,14.3225,3.24641,7.14216,0.38473,2.54099,0,0.75416,0.964136,0,0,0,0,29.3551,0,0,0,165641,0,0,0,0,0,0,91641.7,0,257282,0,-159334,-64288.1,
1,4,20,4,18.1056,4.48314,9.18035,0.374055,2.65632,0,0.74726,0.826425,0,0,0,0,36.3731,0,0,0,137967,0,0,0,0,0,0,126874,0,264841,1877.41,-128719,-90003.3,
1,4,21,4,20.0872,4.63773,10.1302,0.307794,2.73368,0,0.747502,0.652893,0,0,0,0,39.297,0,0,0,112913,0,0,0,0,0,0,126840,0,239753,2493.88,-99912,-90003.3,
1,4,22,4,18.1056,4.94691,9.1101,0.300058,2.75815,0,0.743922,0.643188,0,0,0,0,36.6079,0,0,0,110078,0,0,0,0,0,0,126834,0,236912,2681.16,-98274.3,-90003.3,
1,4,23,4,14.3225,5.1015,7.02659,0.33064,2.74534,0,0.748397,0.71916,0,0,0,0,30.9941,0,0,0,121495,0,0,0,0,0,0,126836,0,248331,2408.57,-111648,-90003.3,
1,4,24,4,7.29675,4.63773,3.88875,0.381602,2.70246,0,0.748959,0.868015,0,0,0,0,20.5243,0,0,0,144912,0,0,0,0,0,0,91617.6,0,236529,1803.86,-138060,-64288.1,
1,5,1,5,4.0541,4.48314,2.90716,0.38499,2.66445,0,0.749974,0.975775,0,0,0,0,16.2196,0,0,0,167520,0,0,0,0,0,0,56403.7,0,223924,1392.08,-158405,-38572.8,
1,5,2,5,4.0541,4.48314,2.8845,0.386481,2.64813,0,0.750554,1.02116,0,0,0,0,16.2281,0,0,0,177679,0,0,0,0,0,0,39503.2,0,217182,1267.33,-167217,-26229.5,
1,5,3,5,2.07249,4.32855,1.79391,0.388824,2.632,0,0.751153,1.10402,0,0,0,0,13.0709,0,0,0,193904,0,0,0,0,0,0,21194,0,215098,1047.47,-182637,-12857.6,
1,5,4,5,2.07249,4.32855,1.79391,0.390617,2.6212,0,0.752085,1.15969,0,0,0,0,13.1185,0,0,0,206501,0,0,0,0,0,0,21194.2,0,227695,947.021,-194193,-12857.6,
1,5,5,5,2.07249,4.32855,1.79391,0.391372,2.61762,0,0.752277,1.18609,0,0,0,0,13.1423,0,0,0,211852,0,0,0,0,0,0,39505.1,0,251358,923.135,-198949,-26229.5,
1,5,6,5,4.0541,4.48314,2.85731,0.391333,2.62397,0,0.752714,1.17938,0,0,0,0,16.342,0,0,0,211566,0,0,0,0,0,0,74717.3,0,286283,1034.74,-198367,-51944.8,
1,5,7,5,7.83719,3.86478,4.91589,0.391569,2.62535,0,0.752991,1.18495,0,0,0,0,21.5727,0,0,0,213238,0,0,0,0,0,0,109938,0,323176,1018.89,-200058,-77660,
1,5,8,5,9.63866,2.62805,5.91108,0.148593,2.609,0,0.691886,0.175731,0,0,0,0,21.803,0,0,0,54250.9,0,0,0,0,0,0,162065,0,216316,758.244,-27667.1,-115718,
1,5,9,5,7.83719,2.47346,4.9816,0.185363,2.55694,0,0.708805,0.287964,0,0,0,0,19.0313,0,0,0,67725.2,0,0,0,0,0,0,126848,0,194573,0,-50931.3,-90003.3,
1,5,10,5,7.83719,1.54591,5.03372,0.23019,2.54099,0,0.724066,0.388259,0,0,0,0,18.3003,0,0,0,84239.8,0,0,0,0,0,0,91674.6,0,175914,0,-69127.5,-64288.1,
1,5,11,5,5.85557,1.39132,4.02698,0.280139,2.54099,0,0.759491,0.50005,0,0,0,0,15.3545,0,0,0,102381,0,0,0,0,0,0,91684.6,0,194066,0,-89107.5,-64288.1,
1,5,12,5,4.0541,1.23673,3.06805,0.322587,2.54099,0,0.756938,0.607668,0,0,0,0,12.5871,0,0,0,118290,0,0,0,0,0,0,74783.1,0,193073,0,-108615,-51944.8,
1,5,13,5,4.0541,1.23673,3.08391,0.33317,2.54099,0,0.75635,0.632797,0,0,0,0,12.6381,0,0,0,122277,0,0,0,0,0,0,91690.3,0,213967,0,-112316,-64288.1,
1,5,14,5,4.0541,1.23673,3.08391,0.317388,2.54099,0,0.747474,0.597824,0,0,0,0,12.5784,0,0,0,116523,0,0,0,0,0,0,74790.4,0,191313,0,-105607,-51944.8,
1,5,15,5,5.49528,1.23673,3.08391,0.291108,2.54099,0,0.730353,0.54074,0,0,0,0,13.9191,0,0,0,107018,0,0,0,0,0,0,56481.4,0,163500,0,-95005.4,-38572.8,
1,5,16,5,5.49528,1.7005,3.08391,0.284142,2.54099,0,0.722087,0.525044,0,0,0,0,14.352,0,0,0,104619,0,0,0,0,0,0,56483.8,0,161103,0,-92259.9,-38572.8,
1,5,17,5,5.49528,2.62805,3.06805,0.275707,2.54099,0,0.724338,0.499856,0,0,0,0,15.2323,0,0,0,101358,0,0,0,0,0,0,56491.9,0,157850,0,-87673.8,-38572.8,
1,5,18,5,6.39601,2.62805,3.06125,0.306152,2.54099,0,0.751634,0.569624,0,0,0,0,16.2537,0,0,0,112220,0,0,0,0,0,0,56487.7,0,168707,0,-99846.4,-38572.8,
1,5,19,5,14.3225,3.24641,7.14216,0.402008,2.54099,0,0.761456,1.61994,0,0,0,0,30.0354,0,0,0,289229,0,0,0,0,0,0,91693.4,0,380923,0,-280285,-64288.1,
1,5,20,5,18.1056,4.48314,9.18035,0.39555,2.609,0,0.751952,1.3662,0,0,0,0,36.8918,0,0,0,241878,0,0,0,0,0,0,126920,0,368798,1107.1,-225707,-90003.3,
1,5,21,5,20.0872,4.63773,10.1302,0.38837,2.67866,0,0.750744,1.08539,0,0,0,0,39.7583,0,0,0,190741,0,0,0,0,0,0,126864,0,317606,1862.03,-176593,-90003.3,
1,5,22,5,18.1056,4.94691,9.1101,0.386691,2.70424,0,0.751012,1.03114,0,0,0,0,37.0357,0,0,0,179116,0,0,0,0,0,0,126856,0,305972,2019.88,-167661,-90003.3,
1,5,23,5,14.3225,5.1015,7.02659,0.388065,2.69691,0,0.751507,1.08182,0,0,0,0,31.3689,0,0,0,188606,0,0,0,0,0,0,126857,0,315463,1846.49,-177398,-90003.3,
1,5,24,5,7.29675,4.63773,3.88875,0.391541,2.66201,0,0.752262,1.20668,0,0,0,0,20.8357,0,0,0,213053,0,0,0,0,0,0,91637.5,0,304691,1337.73,-200983,-64288.1,
1,6,1,6,3.917,4.48314,2.88671,0.394337,2.62967,0,0.753412,1.29697,0,0,0,0,16.3612,0,0,0,233094,0,0,0,0,0,0,56951.1,0,290045,985.535,-219666,-38958.6,
1,6,2,6,3.917,4.48314,2.86405,0.396223,2.6131,0,0.754126,1.36096,0,0,0,0,16.3886,0,0,0,246762,0,0,0,0,0,0,38473.5,0,285236,836.423,-232458,-25458.1,
1,6,3,6,2.07249,4.31618,1.79391,0.397712,2.60148,0,0.754763,1.41021,0,0,0,0,13.3467,0,0,0,257625,0,0,0,0,0,0,21213.1,0,278838,698.195,-242767,-12857.6,
1,6,4,6,2.07249,4.31618,1.79391,0.398729,2.59523,0,0.755401,1.44214,0,0,0,0,13.3741,0,0,0,265075,0,0,0,0,0,0,21213.1,0,286288,643.779,-249762,-12857.6,
