C:\Users\vdee\Documents\eQUEST 3-65 Projects\1569 AADES Shopette\1569 AAFES Shopette - 3
Simulated:  2024-Dec-12 16:45:49
CSV Written:  2024-Dec-12 16:45:49
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)",
1,1,1,8,2.62247,0,8.93199,0,0,0,0.05,0,18.938,0,0,0,30.5425,0,0,0,0,0,0,0,0,0,0,203.951,0,203.951,0,0,
1,1,2,8,2.62247,0,8.93199,0,0,0,0.05,0,18.4924,0,0,0,30.0969,0,0,0,0,0,0,0,0,0,0,204.153,0,204.153,0,0,
1,1,3,8,2.62247,0,8.83308,0,0,0,0.05,0,18.2696,0,0,0,29.7751,0,0,0,0,0,0,0,0,0,0,204.306,0,204.306,0,0,
1,1,4,8,2.62247,0,8.83308,0,0,0,0.05,0,18.2696,0,0,0,29.7751,0,0,0,0,0,0,0,0,0,0,204.482,0,204.482,0,0,
1,1,5,8,2.62247,0,8.83308,0,0,0,0.05,0,18.938,0,0,0,30.4436,0,0,0,0,0,0,0,0,0,0,204.671,0,204.671,0,0,
1,1,6,8,2.62247,0,8.93199,0,0,0,0.05,0,18.938,0,0,0,30.5425,0,0,0,0,0,0,0,0,0,0,204.869,0,204.869,0,0,
1,1,7,8,2.62247,0,9.04503,0,0,0,0.05,0,20.052,0,0,0,31.7695,0,0,0,0,0,0,0,0,0,0,205.049,0,205.049,0,0,
1,1,8,8,2.77039,0,9.43363,0,0,0,0.05,0,21.166,0,0,0,33.42,0,0,0,0,0,0,0,0,0,0,267.481,0,267.481,0,0,
1,1,9,8,2.90563,0,9.80015,0,0,0,0.05,0,21.3888,0,0,0,34.1446,0,0,0,0,0,0,0,0,0,0,392.034,0,392.034,0,0,
1,1,10,8,2.97748,0,10.1826,0,0,0,0.05,0,21.3888,0,0,0,34.5988,0,0,0,0,0,0,0,0,0,0,505.678,0,505.678,0,0,
1,1,11,8,2.97748,0,10.3945,0,0,0,0.05,0,21.6116,0,0,0,35.0336,0,0,0,0,0,0,0,0,0,0,754.125,0,754.125,0,0,
1,1,12,8,2.97748,0,10.5217,0,0,0,0.05,0,21.8344,0,0,0,35.3836,0,0,0,0,0,0,0,0,0,0,1241.72,0,1241.72,0,0,
1,1,13,8,3.02819,0,10.6745,0,0,0,0.05,0,22.28,0,0,0,36.0327,0,0,0,0,0,0,0,0,0,0,1241.41,0,1241.41,0,0,
1,1,14,8,3.0451,0,10.6877,0,0,0,0.05,0,22.28,0,0,0,36.0628,0,0,0,0,0,0,0,0,0,0,1241.08,0,1241.08,0,0,
1,1,15,8,3.0451,0,10.6877,0,0,0,0.05,0,22.28,0,0,0,36.0628,0,0,0,0,0,0,0,0,0,0,1240.81,0,1240.81,0,0,
1,1,16,8,3.0451,0,10.6877,0,0,0,0.05,0,22.28,0,0,0,36.0628,0,0,0,0,0,0,0,0,0,0,991.463,0,991.463,0,0,
1,1,17,8,3.02819,0,10.5614,0,0,0,0.05,0,21.8344,0,0,0,35.474,0,0,0,0,0,0,0,0,0,0,752.653,0,752.653,0,0,
1,1,18,8,2.99438,0,10.4078,0,0,0,0.05,0,21.6116,0,0,0,35.0637,0,0,0,0,0,0,0,0,0,0,503.628,0,503.628,0,0,
1,1,19,8,2.93099,0,10.2064,0,0,0,0.05,0,21.3888,0,0,0,34.5762,0,0,0,0,0,0,0,0,0,0,389.672,0,389.672,0,0,
1,1,20,8,2.91408,0,10.0669,0,0,0,0.05,0,21.166,0,0,0,34.1969,0,0,0,0,0,0,0,0,0,0,389.914,0,389.914,0,0,
1,1,21,8,2.76194,0,9.67825,0,0,0,0.05,0,20.7204,0,0,0,33.2106,0,0,0,0,0,0,0,0,0,0,203.189,0,203.189,0,0,
1,1,22,8,2.76194,0,9.35326,0,0,0,0.05,0,20.052,0,0,0,32.2172,0,0,0,0,0,0,0,0,0,0,203.537,0,203.537,0,0,
1,1,23,8,2.76194,0,9.15544,0,0,0,0.05,0,19.3836,0,0,0,31.351,0,0,0,0,0,0,0,0,0,0,203.806,0,203.806,0,0,
