C:\Users\vdee\Documents\eQUEST 3-65 Projects\1569 AADES Shopette\1569 AAFES Shopette - 3
Simulated:  2024-Apr-14 21:09:39
CSV Written:  2024-Apr-14 21:09:40
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,,,,,,,,,,,,"FM1 Hourly Report Block",,,,,,,,,,,,,"Load Hourly Report Block 3",,
,,,,"ELEC-METER",,,,,,,,,,,,,"FUEL-METER",,,,,,,,,,,,,"BUILDING-HVAC                   ",,
,,,,"EM1",,,,,,,,,,,,,"FM1",,,,,,,,,,,,,,,
,,,Day,"Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20","Var 1","Var 2",
Month,Day,Hour,Type,"Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy","Building cool load (coils+losses&gains) (Btu/hr)","Building heat load (coils+losses&gains) (Btu/hr)",
1,1,1,8,2.62247,0,8.93199,0,0,0,0.05,0,18.938,0,0,0,30.5425,0,0,0,0,0,0,0,0,0,0,192.555,0,192.555,0,0,
1,1,2,8,2.62247,0,8.93199,0,0,0,0.05,0,18.4924,0,0,0,30.0969,0,0,0,0,0,0,0,0,0,0,192.666,0,192.666,0,0,
1,1,3,8,2.62247,0,8.83308,0,0,0,0.05,0,18.2696,0,0,0,29.7751,0,0,0,0,0,0,0,0,0,0,192.811,0,192.811,0,0,
1,1,4,8,2.62247,0,8.83308,0,0,0,0.05,0,18.2696,0,0,0,29.7751,0,0,0,0,0,0,0,0,0,0,193.106,0,193.106,0,0,
1,1,5,8,2.62247,0,8.83308,0,0,0,0.05,0,18.938,0,0,0,30.4436,0,0,0,0,0,0,0,0,0,0,193.411,0,193.411,0,0,
1,1,6,8,2.62247,0,8.93199,0,0,0,0.05,0,18.938,0,0,0,30.5425,0,0,0,0,0,0,0,0,0,0,193.688,0,193.688,0,0,
1,1,7,8,2.62247,0,9.04503,0,0,0,0.05,0,20.052,0,0,0,31.7695,0,0,0,0,0,0,0,0,0,0,193.935,0,193.935,0,0,
1,1,8,8,2.77039,0,9.43363,0,0,0,0.05,0,21.166,0,0,0,33.42,0,0,0,0,0,0,0,0,0,0,258.216,0,258.216,0,0,
1,1,9,8,2.90563,0,9.80015,0,0,0,0.05,0,21.3888,0,0,0,34.1446,0,0,0,0,0,0,0,0,0,0,386.048,0,386.048,0,0,
1,1,10,8,2.97748,0,10.1826,0,0,0,0,0,21.3888,0,0,0,34.5488,0,0,0,0,0,0,0,0,0,0,501.741,0,501.741,0,0,
1,1,11,8,2.97748,0,10.3945,0,0,0,0,0,21.6116,0,0,0,34.9836,0,0,0,0,0,0,0,0,0,0,757.164,0,757.164,0,0,
1,1,12,8,2.97748,0,10.5217,0,0,0,0,0,21.8344,0,0,0,35.3336,0,0,0,0,0,0,0,0,0,0,1259.27,0,1259.27,0,0,
1,1,13,8,3.02819,0,10.6745,0,0,0,0,0,22.28,0,0,0,35.9827,0,0,0,0,0,0,0,0,0,0,1258.86,0,1258.86,0,0,
1,1,14,8,3.0451,0,10.6877,0,0,0,0,0,22.28,0,0,0,36.0128,0,0,0,0,0,0,0,0,0,0,1258.26,0,1258.26,0,0,
1,1,15,8,3.0451,0,10.6877,0,0,0,0,0,22.28,0,0,0,36.0128,0,0,0,0,0,0,0,0,0,0,1257.75,0,1257.75,0,0,
1,1,16,8,3.0451,0,10.6877,0,0,0,0,0,22.28,0,0,0,36.0128,0,0,0,0,0,0,0,0,0,0,1001.01,0,1001.01,0,0,
1,1,17,8,3.02819,0,10.5614,0,0,0,0,0,21.8344,0,0,0,35.424,0,0,0,0,0,0,0,0,0,0,755.29,0,755.29,0,0,
1,1,18,8,2.99438,0,10.4078,0,0,0,0,0,21.6116,0,0,0,35.0137,0,0,0,0,0,0,0,0,0,0,499.057,0,499.057,0,0,
1,1,19,8,2.93099,0,10.2064,0,0,0,0.05,0,21.3888,0,0,0,34.5762,0,0,0,0,0,0,0,0,0,0,381.858,0,381.858,0,0,
1,1,20,8,2.91408,0,10.0669,0,0,0,0.05,0,21.166,0,0,0,34.1969,0,0,0,0,0,0,0,0,0,0,382.374,0,382.374,0,0,
1,1,21,8,2.76194,0,9.67825,0,0,0,0.05,0,20.7204,0,0,0,33.2106,0,0,0,0,0,0,0,0,0,0,190.532,0,190.532,0,0,
1,1,22,8,2.76194,0,9.35326,0,0,0,0.05,0,20.052,0,0,0,32.2172,0,0,0,0,0,0,0,0,0,0,191.258,0,191.258,0,0,
1,1,23,8,2.76194,0,9.15544,0,0,0,0.05,0,19.3836,0,0,0,31.351,0,0,0,0,0,0,0,0,0,0,191.771,0,191.771,0,0,
1,1,24,8,2.69854,0,8.9894,0,0,0,0.05,0,18.938,0,0,0,30.6759,0,0,0,0,0,0,0,0,0,0,192.219,0,192.219,0,0,
1,2,1,2,8.75601,0,10.2516,0,0,0,0.05,1.64052,18.938,0,0,0,39.6362,0,0,0,0,0,0,0,0,0,0,500.4,0,500.4,0,0,
1,2,2,2,8.75601,0,10.0152,0,0,0,0.05,1.64052,18.4924,0,0,0,38.9541,0,0,0,0,0,0,0,0,0,0,506.645,0,506.645,0,0,
1,2,3,2,8.75601,0,9.80828,0,0,0,0.05,1.64052,18.2696,0,0,0,38.5244,0,0,0,0,0,0,0,0,0,0,507.085,0,507.085,0,0,
1,2,4,2,8.75601,0,9.80828,0,0,0,0.05,1.64052,18.2696,0,0,0,38.5244,0,0,0,0,0,0,0,0,0,0,507.631,0,507.631,0,0,
1,2,5,2,8.75601,0,10.1334,0,0,0,0.05,1.64052,18.938,0,0,0,39.5179,0,0,0,57214.9,0,0,0,0,0,0,508.448,0,57723.3,0,-16653.1,
1,2,6,2,8.75601,0,10.2516,0,0,0,0.05,1.64052,18.938,0,0,0,39.6362,0,0,0,62643.4,0,0,0,0,0,0,508.015,0,63151.4,0,-20662.1,
1,2,7,2,8.75601,0,10.9019,0,0,0,0.05,1.64052,20.052,0,0,0,41.4004,0,0,0,72602.3,0,0,0,0,0,0,508.028,0,73110.4,0,-28022.7,
1,2,8,2,9.24517,0,12.1379,0,0,0,0.05,1.64052,21.166,0,0,0,44.2396,0,0,0,71021.6,0,0,0,0,0,0,728.507,0,71750.1,0,-26853.9,
1,2,9,2,9.66824,0,12.8887,0,0,0,0.05,1.64052,21.3888,0,0,0,45.6363,0,0,0,69182.4,0,0,0,0,0,0,1137.92,0,70320.3,0,-25494.2,
1,2,10,2,9.66824,0,13.1547,0,0,0,0.05,1.64052,21.3888,0,0,0,45.9023,0,0,0,69308.8,0,0,0,0,0,0,1547.33,0,70856.1,0,-25587.6,
1,2,11,2,9.66824,0,13.5094,0,0,0,0.05,1.64052,21.6116,0,0,0,46.4798,0,0,0,61105.2,0,0,0,0,0,0,1988.26,0,63093.4,0,-19525.9,
