C:\Users\vdee\Documents\eQUEST 3-65 Projects\1800 Transient Lodging Facility\1800 Transient Lodging Facility - Baseline Design
Simulated:  2024-Feb-12 21:10:15
CSV Written:  2024-Feb-12 21:10:15
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,2,6.35402,6.74423,2.79282,0.383002,3.258,0,1.0743,0.951788,0,0,0,0,21.5582,0,0,0,152911,0,0,0,0,0,0,63089.4,0,216000,4721.13,-145239,-42062,
1,2,6,2,12.4294,6.9851,4.44851,0.383839,3.29567,0,1.07441,0.987006,0,0,0,0,29.604,0,0,0,158476,0,0,0,0,0,0,119559,0,278035,5414.13,-149558,-83299.2,
1,2,7,2,24.028,6.02164,7.65368,0.385383,3.35714,0,1.07551,1.04853,0,0,0,0,43.5698,0,0,0,168888,0,0,0,0,0,0,176033,0,344921,6128.44,-159207,-124536,
1,2,8,2,29.5511,4.09471,9.20317,0.385065,3.36075,0,1.07566,1.02985,0,0,0,0,48.7003,0,0,0,166717,0,0,0,0,0,0,259615,0,426331,5939.81,-156610,-185568,
1,2,9,2,24.028,3.85385,7.75597,0.384974,3.31164,0,1.07586,1.01704,0,0,0,0,41.4273,0,0,0,166099,0,0,0,0,0,0,203145,0,369245,5243.97,-156171,-144330,
1,2,10,2,24.028,2.40865,7.8371,0.386201,3.249,0,1.07579,1.05668,0,0,0,0,40.0414,0,0,0,174488,0,0,0,0,0,0,146677,0,321165,4512.57,-164219,-103093,
1,2,11,2,17.9525,2.16779,6.2696,0.385734,3.17526,0,1.0748,1.03142,0,0,0,0,32.0572,0,0,0,171296,0,0,0,0,0,0,146678,0,317974,3621.55,-160742,-103093,
1,2,12,2,12.4294,1.92692,4.77655,0.386547,3.10273,0,1.07351,1.06517,0,0,0,0,24.7609,0,0,0,176917,0,0,0,0,0,0,119572,0,296489,2803.89,-166335,-83299.2,
1,2,13,2,12.4294,1.92692,4.80125,0.386198,3.06819,0,1.07333,1.04634,0,0,0,0,24.7317,0,0,0,174511,0,0,0,0,0,0,146677,0,321188,2549.28,-163642,-103093,
1,2,14,2,12.4294,1.92692,4.80125,0.38482,3.05932,0,1.07207,1.00117,0,0,0,0,24.675,0,0,0,165121,0,0,0,0,0,0,119574,0,284695,2499.09,-154881,-83299.2,
1,2,15,2,16.8479,1.92692,4.80125,0.340675,3.17853,0,1.05401,0.765032,0,0,0,0,28.9143,0,0,0,124646,0,0,0,0,0,0,90211.8,0,214858,4361.77,-113564,-61855.9,
1,2,16,2,16.8479,2.64952,4.80125,0.385219,3.15944,0,1.07191,1.04307,0,0,0,0,29.9583,0,0,0,167835,0,0,0,0,0,0,90212.9,0,258048,3428.22,-159656,-61855.9,
1,2,17,2,16.8479,4.09471,4.77655,0.382148,3.17217,0,1.0721,0.911852,0,0,0,0,31.2575,0,0,0,147320,0,0,0,0,0,0,90215.8,0,237535,3944.99,-137985,-61855.9,
1,2,18,2,19.6095,4.09471,4.76597,0.383788,3.20656,0,1.07322,0.981798,0,0,0,0,34.1155,0,0,0,158150,0,0,0,0,0,0,90216.4,0,248366,4300.47,-149632,-61855.9,
1,2,19,2,43.9112,5.05818,11.1199,0.296688,3.43853,0,1.07292,0.678869,0,0,0,0,65.5762,0,0,0,108125,0,0,0,0,0,0,146680,0,254806,7769.93,-93304.5,-103093,
1,2,20,2,55.5097,6.9851,14.2933,0.199301,3.94559,0,1.03463,0.519534,0,0,0,0,82.4872,0,0,0,72418.4,0,0,0,0,0,0,203153,0,275571,14432.7,-54311.6,-144330,
1,2,21,2,61.5851,7.22596,15.7722,0.147522,4.7846,0,1.01742,0.510408,0,0,0,0,91.0433,0,0,0,53541.4,0,0,0,0,0,0,203151,0,256692,24134.2,-33486.5,-144330,
1,2,22,2,55.5097,7.7077,14.184,0.174346,4.46872,0,1.00657,0.515076,0,0,0,0,83.5661,0,0,0,63373.8,0,0,0,0,0,0,203147,0,266520,17857.3,-46114.8,-144330,
1,2,23,2,43.9112,7.94856,10.94,0.243473,3.92928,0,1.0585,0.596369,0,0,0,0,68.6273,0,0,0,88566.1,0,0,0,0,0,0,203148,0,291714,10728.8,-74430.2,-144330,
1,2,24,2,22.371,7.22596,6.05443,0.353466,3.60541,0,1.07487,0.854077,0,0,0,0,41.5393,0,0,0,129172,0,0,0,0,0,0,146680,0,275851,8152.06,-122715,-103093,
1,3,1,3,12.4294,6.9851,4.52611,0.383952,3.44751,0,1.0735,1.01802,0,0,0,0,29.8636,0,0,0,159244,0,0,0,0,0,0,90213.4,0,249457,6589.87,-151696,-61855.9,
1,3,2,3,12.4294,6.9851,4.49083,0.384253,3.38737,0,1.07217,1.02354,0,0,0,0,29.7727,0,0,0,161292,0,0,0,0,0,0,63113,0,224405,6193.87,-151935,-42062,
1,3,3,3,6.35402,6.74423,2.79282,0.387609,3.30619,0,1.07218,1.14743,0,0,0,0,21.8045,0,0,0,184307,0,0,0,0,0,0,33753.2,0,218060,5072.67,-173885,-20618.6,
1,3,4,3,6.35402,6.74423,2.79282,0.387782,3.26544,0,1.07163,1.14847,0,0,0,0,21.7644,0,0,0,185523,0,0,0,0,0,0,33754,0,219277,4825.78,-173766,-20618.6,
1,3,5,3,6.35402,6.74423,2.79282,0.388007,3.25181,0,1.0716,1.15657,0,0,0,0,21.7591,0,0,0,187091,0,0,0,0,0,0,63117.6,0,250209,4699.28,-175250,-42062,
1,3,6,3,12.4294,6.9851,4.44851,0.38875,3.282,0,1.07316,1.18015,0,0,0,0,29.7871,0,0,0,192273,0,0,0,0,0,0,119585,0,311858,5210.07,-180045,-83299.2,
1,3,7,3,24.028,6.02164,7.65368,0.387261,3.34549,0,1.07323,1.12878,0,0,0,0,43.638,0,0,0,181864,0,0,0,0,0,0,176057,0,357921,6017.98,-169849,-124536,
1,3,8,3,29.5511,4.09471,9.20317,0.384274,3.3563,0,1.07315,1.01042,0,0,0,0,48.6731,0,0,0,161415,0,0,0,0,0,0,259636,0,421051,5908.67,-150906,-185568,
1,3,9,3,24.028,3.85385,7.75597,0.313326,4.83332,0,1.03404,0.987435,0,0,0,0,42.8059,0,0,0,114707,0,0,0,0,0,0,203165,0,317872,28818.7,-102729,-144330,
1,3,10,3,24.028,2.40865,7.8371,0.22167,8.27325,0,1.0128,1.2845,0,0,0,0,45.066,0,0,0,80826.9,0,0,0,0,0,0,146693,0,227520,74280.3,-63190.2,-103093,
1,3,11,3,17.9525,2.16779,6.2696,0.164982,12.0339,0,1.03723,1.51811,0,0,0,0,41.1442,0,0,0,60017.6,0,0,0,0,0,0,146687,0,206705,108600,-40323.8,-103093,
1,3,12,3,12.4294,1.92692,4.77655,0.124542,11.1532,0,1.05798,1.13717,0,0,0,0,32.6058,0,0,0,45187.9,0,0,0,0,0,0,119573,0,164761,89375.1,-23085.4,-83299.2,
1,3,13,3,12.4294,1.92692,4.80125,0.0964991,14.3803,0,1.08686,1.59167,0,0,0,0,36.3129,0,0,0,34924.5,0,0,0,0,0,0,146669,0,181593,141477,-11395.7,-103093,
1,3,14,3,12.4294,1.92692,4.80125,0.0793996,16.6823,0,1.14682,1.70849,0,0,0,0,38.7746,0,0,0,28691.2,0,0,0,0,0,0,119562,0,148253,160514,-4786.54,-83299.2,
1,3,15,3,16.8479,1.92692,4.80125,0.0718312,12.3967,0,1.17262,1.10949,0,0,0,0,38.3267,0,0,0,25915.4,0,0,0,0,0,0,90190.5,0,116106,102918,-1483.26,-61855.9,
1,3,16,3,16.8479,2.64952,4.80125,0.072365,8.01563,0,1.09019,0.623672,0,0,0,0,34.1005,0,0,0,26104.8,0,0,0,0,0,0,90185.5,0,116290,55945.9,-2695.84,-61855.9,
1,3,17,3,16.8479,4.09471,4.77655,0.0721725,7.54287,0,1.11926,0.590122,0,0,0,0,35.0436,0,0,0,26040.4,0,0,0,0,0,0,90187.9,0,116228,52419,-2601.01,-61855.9,
1,3,18,3,19.6095,4.09471,4.76597,0.0792076,6.04209,0,1.07917,0.432109,0,0,0,0,36.1027,0,0,0,28600.8,0,0,0,0,0,0,90189.6,0,118790,35209.7,-5805.56,-61855.9,
1,3,19,3,43.9112,5.05818,11.1199,0.0700675,9.34288,0,1.1898,0.86295,0,0,0,0,71.5549,0,0,0,25269.9,0,0,0,0,0,0,146655,0,171925,77267.2,-716.275,-103093,
1,3,20,3,55.5097,6.9851,14.2933,0,13.36,0,1.22324,1.33765,0,0,0,0,92.709,0,0,0,0,0,0,0,0,0,0,203125,0,203125,126774,0,-144330,
1,3,21,3,61.5851,7.22596,15.7722,0,15.6496,0,1.23003,1.60911,0,0,0,0,103.072,0,0,0,0,0,0,0,0,0,0,203120,0,203120,154280,0,-144330,
1,3,22,3,55.5097,7.7077,14.184,0,15.7008,0,1.23469,1.56974,0,0,0,0,95.9066,0,0,0,0,0,0,0,0,0,0,203115,0,203115,152079,0,-144330,
1,3,23,3,43.9112,7.94856,10.94,0,14.2469,0,1.25673,1.29804,0,0,0,0,79.6014,0,0,0,0,0,0,0,0,0,0,203112,0,203112,131214,0,-144330,
1,3,24,3,22.371,7.22596,6.05443,0,9.81651,0,1.24307,0.744142,0,0,0,0,47.4552,0,0,0,0,0,0,0,0,0,0,146643,0,146643,74590.3,-841.825,-103093,
1,4,1,4,12.4294,6.9851,4.52611,0.1556,6.62778,0,1.2151,0.410636,0,0,0,0,32.3498,0,0,0,56096.8,0,0,0,0,0,0,90177.2,0,146274,39833.9,-2362.81,-61855.9,
1,4,2,4,12.4294,6.9851,4.49083,0.0747012,5.48822,0,1.13666,0.318746,0,0,0,0,30.9237,0,0,0,26965.3,0,0,0,0,0,0,63077.7,0,90043,29545.1,-3910.56,-42062,
1,4,3,4,6.35402,6.74423,2.79282,0.0914954,4.14602,0,1.06727,0.207,0,0,0,0,21.4029,0,0,0,33060,0,0,0,0,0,0,33718.4,0,66778.4,13528,-10964.7,-20618.6,
1,4,4,4,6.35402,6.74423,2.79282,0.103345,3.7201,0,1.01791,0.210757,0,0,0,0,20.9432,0,0,0,37344,0,0,0,0,0,0,33719.2,0,71063.3,10565.7,-15539.7,-20618.6,
1,4,5,4,6.35402,6.74423,2.79282,0.11191,3.66428,0,1.01785,0.224691,0,0,0,0,20.9098,0,0,0,40463,0,0,0,0,0,0,63082.8,0,103546,9117.76,-19462.7,-42062,
1,4,6,4,12.4294,6.9851,4.44851,0.110627,3.77036,0,1.01865,0.24098,0,0,0,0,29.0037,0,0,0,39994.9,0,0,0,0,0,0,119550,0,159545,11257.7,-18513,-83299.2,
1,4,7,4,24.028,6.02164,7.65368,0.0892896,4.1265,0,1.01341,0.234486,0,0,0,0,43.167,0,0,0,32236.2,0,0,0,0,0,0,176020,0,208256,16039.5,-8969.95,-124536,
1,4,8,4,29.5511,4.09471,9.20317,0.0929051,4.15557,0,1.0142,0.250387,0,0,0,0,48.362,0,0,0,33549.8,0,0,0,0,0,0,259596,0,293145,14851.6,-11431.6,-185568,
1,4,9,4,24.028,3.85385,7.75597,0.0802026,4.29319,0,1.03527,0.219202,0,0,0,0,41.2657,0,0,0,28947.2,0,0,0,0,0,0,203125,0,232073,15844.9,-5571.64,-144330,
1,4,10,4,24.028,2.40865,7.8371,0,8.67475,0,1.17838,0.801545,0,0,0,0,44.9284,0,0,0,0,0,0,0,0,0,0,146656,0,146656,71265.4,-505.374,-103093,
1,4,11,4,17.9525,2.16779,6.2696,0,9.90624,0,1.20428,0.881254,0,0,0,0,38.3817,0,0,0,0,0,0,0,0,0,0,146655,0,146655,81403.9,-47.3155,-103093,
1,4,12,4,12.4294,1.92692,4.77655,0,14.4007,0,1.18507,1.48153,0,0,0,0,36.2002,0,0,0,0,0,0,0,0,0,0,119543,0,119543,139735,-158.682,-83299.2,
1,4,13,4,12.4294,1.92692,4.80125,0,17.1509,0,1.22768,1.78642,0,0,0,0,39.3226,0,0,0,0,0,0,0,0,0,0,146645,0,146645,169800,0,-103093,
1,4,14,4,12.4294,1.92692,4.80125,0,15.7976,0,1.22465,1.56751,0,0,0,0,37.7474,0,0,0,0,0,0,0,0,0,0,119534,0,119534,148908,0,-83299.2,
1,4,15,4,16.8479,1.92692,4.80125,0,15.9841,0,1.22132,1.67879,0,0,0,0,42.4603,0,0,0,0,0,0,0,0,0,0,90166,0,90166,156993,0,-61855.9,
1,4,16,4,16.8479,2.64952,4.80125,0,11.152,0,1.18065,1.0074,0,0,0,0,37.6387,0,0,0,0,0,0,0,0,0,0,90165.6,0,90165.6,89370.5,-349.231,-61855.9,
1,4,17,4,16.8479,4.09471,4.77655,0,8.86146,0,1.12338,0.800609,0,0,0,0,36.5046,0,0,0,0,0,0,0,0,0,0,90166,0,90166,67729.8,-1719.11,-61855.9,
1,4,18,4,19.6095,4.09471,4.76597,0.162508,6.43557,0,1.08514,0.484839,0,0,0,0,36.6382,0,0,0,58671,0,0,0,0,0,0,90170.3,0,148841,37988.6,-5430.38,-61855.9,
1,4,19,4,43.9112,5.05818,11.1199,0.0723037,8.07062,0,1.14589,0.745384,0,0,0,0,70.1234,0,0,0,26088.4,0,0,0,0,0,0,146637,0,172726,61672.4,-1599.36,-103093,
1,4,20,4,55.5097,6.9851,14.2933,0,10.4753,0,1.16246,1.075,0,0,0,0,89.5009,0,0,0,0,0,0,0,0,0,0,203111,0,203111,90391,-440.31,-144330,
1,4,21,4,61.5851,7.22596,15.7722,0,11.162,0,1.16119,1.14279,0,0,0,0,98.0493,0,0,0,0,0,0,0,0,0,0,203110,0,203110,96087.5,-283.058,-144330,
1,4,22,4,55.5097,7.7077,14.184,0,10.6238,0,1.15575,1.05093,0,0,0,0,90.2318,0,0,0,0,0,0,0,0,0,0,203107,0,203107,88495.2,-570.575,-144330,
1,4,23,4,43.9112,7.94856,10.94,0.157479,8.59538,0,1.14268,0.753861,0,0,0,0,73.4491,0,0,0,56798.7,0,0,0,0,0,0,203109,0,259907,63210.6,-2330.62,-144330,
1,4,24,4,22.371,7.22596,6.05443,0.0924379,4.86906,0,1.02167,0.307874,0,0,0,0,41.9425,0,0,0,33390.1,0,0,0,0,0,0,146641,0,180031,20433.6,-11584,-103093,
1,5,1,5,12.4294,6.9851,4.52611,0.164222,3.85433,0,1.04896,0.379258,0,0,0,0,29.3874,0,0,0,59507.4,0,0,0,0,0,0,90176.3,0,149684,9589.54,-42586.6,-61855.9,
1,5,2,5,12.4294,6.9851,4.49083,0.218379,3.55875,0,1.07062,0.494222,0,0,0,0,29.2473,0,0,0,79287.2,0,0,0,0,0,0,63078.3,0,142366,7819.31,-64519,-42062,
1,5,3,5,6.35402,6.74423,2.79282,0.291539,3.4347,0,1.07094,0.678299,0,0,0,0,21.3666,0,0,0,106236,0,0,0,0,0,0,33720.6,0,139956,6505.51,-96113.4,-20618.6,
1,5,4,5,6.35402,6.74423,2.79282,0.323851,3.37989,0,1.07109,0.752629,0,0,0,0,21.4185,0,0,0,118204,0,0,0,0,0,0,33723.2,0,151927,6106.87,-108647,-20618.6,
1,5,5,5,6.35402,6.74423,2.79282,0.345932,3.358,0,1.07117,0.807776,0,0,0,0,21.4739,0,0,0,126407,0,0,0,0,0,0,63088.4,0,189495,5904.45,-117785,-42062,
1,5,6,5,12.4294,6.9851,4.44851,0.339564,3.40813,0,1.07103,0.796529,0,0,0,0,29.4783,0,0,0,124040,0,0,0,0,0,0,119557,0,243597,6749.93,-114385,-83299.2,
1,5,7,5,24.028,6.02164,7.65368,0.327834,3.47178,0,1.07085,0.777936,0,0,0,0,43.3517,0,0,0,119684,0,0,0,0,0,0,176030,0,295714,7445.83,-109337,-124536,
1,5,8,5,29.5511,4.09471,9.20317,0.317849,3.45955,0,1.07086,0.750314,0,0,0,0,48.4475,0,0,0,115979,0,0,0,0,0,0,259609,0,375588,7018.1,-105165,-185568,
1,5,9,5,24.028,3.85385,7.75597,0.327399,3.40089,0,1.07108,0.768784,0,0,0,0,41.2059,0,0,0,119521,0,0,0,0,0,0,203139,0,322660,6256.47,-109685,-144330,
1,5,10,5,24.028,2.40865,7.8371,0.341,3.32508,0,1.07151,0.792308,0,0,0,0,39.8036,0,0,0,124570,0,0,0,0,0,0,146670,0,271240,5343.67,-115494,-103093,
1,5,11,5,17.9525,2.16779,6.2696,0.350276,3.23847,0,1.07118,0.805865,0,0,0,0,31.8557,0,0,0,128023,0,0,0,0,0,0,146672,0,274695,4315.41,-119335,-103093,
1,5,12,5,12.4294,1.92692,4.77655,0.380951,3.15085,0,1.07118,0.879486,0,0,0,0,24.6154,0,0,0,139563,0,0,0,0,0,0,119566,0,259129,3311.15,-132972,-83299.2,
1,5,13,5,12.4294,1.92692,4.80125,0.381178,3.10922,0,1.07122,0.879291,0,0,0,0,24.5985,0,0,0,141028,0,0,0,0,0,0,146671,0,287699,3010.55,-133554,-103093,
1,5,14,5,12.4294,1.92692,4.80125,0.382868,3.0904,0,1.07188,0.938573,0,0,0,0,24.6413,0,0,0,152058,0,0,0,0,0,0,119568,0,271626,2822.31,-144083,-83299.2,
1,5,15,5,16.8479,1.92692,4.80125,0.382939,3.10861,0,1.07194,0.941483,0,0,0,0,29.0811,0,0,0,152528,0,0,0,0,0,0,90206.5,0,242734,3168.65,-143926,-61855.9,
1,5,16,5,16.8479,2.64952,4.80125,0.387746,3.13081,0,1.07309,1.12962,0,0,0,0,30.02,0,0,0,185244,0,0,0,0,0,0,90208.5,0,275452,3393.65,-175202,-61855.9,
1,5,17,5,16.8479,4.09471,4.77655,0.385205,3.16144,0,1.07464,1.00673,0,0,0,0,31.3472,0,0,0,167688,0,0,0,0,0,0,90214.7,0,257903,3790.82,-156505,-61855.9,
1,5,18,5,19.6095,4.09471,4.76597,0.387253,3.19075,0,1.07584,1.09188,0,0,0,0,34.2159,0,0,0,181760,0,0,0,0,0,0,90215.6,0,271976,4108.5,-171088,-61855.9,
1,5,19,5,43.9112,5.05818,11.1199,0.356452,3.40908,0,1.07569,0.820662,0,0,0,0,65.7511,0,0,0,130273,0,0,0,0,0,0,146679,0,276953,7379.74,-118779,-103093,
1,5,20,5,55.5097,6.9851,14.2933,0.242615,3.67634,0,1.05721,0.575536,0,0,0,0,82.3398,0,0,0,88256.4,0,0,0,0,0,0,203153,0,291409,10397.2,-71608.7,-144330,
1,5,21,5,61.5851,7.22596,15.7722,0.187284,4.0875,0,1.00729,0.520926,0,0,0,0,90.3863,0,0,0,68142.9,0,0,0,0,0,0,203151,0,271294,15730.2,-50938.5,-144330,
1,5,22,5,55.5097,7.7077,14.184,0.214604,4.01564,0,1.03131,0.54908,0,0,0,0,83.212,0,0,0,78073.7,0,0,0,0,0,0,203148,0,281222,12790.8,-61995.8,-144330,
1,5,23,5,43.9112,7.94856,10.94,0.268612,3.78861,0,1.0768,0.651912,0,0,0,0,68.5856,0,0,0,97736.4,0,0,0,0,0,0,203150,0,300887,10282.2,-84743.1,-144330,
1,5,24,5,22.371,7.22596,6.05443,0.381998,3.55305,0,1.07706,0.951717,0,0,0,0,41.6153,0,0,0,146273,0,0,0,0,0,0,146681,0,292954,7494.26,-141414,-103093,
1,6,1,6,12.0091,6.9851,4.49427,0.391029,3.37307,0,1.07721,1.26173,0,0,0,0,29.5915,0,0,0,208357,0,0,0,0,0,0,91062,0,299419,5662.7,-197562,-62474.4,
1,6,2,6,12.0091,6.9851,4.45899,0.392246,3.28488,0,1.07825,1.27395,0,0,0,0,29.4825,0,0,0,217077,0,0,0,0,0,0,61425.4,0,278502,4924.58,-202634,-40824.9,
1,6,3,6,6.35402,6.72496,2.79282,0.395459,3.21736,0,1.0778,1.40109,0,0,0,0,21.9635,0,0,0,240464,0,0,0,0,0,0,33757.9,0,274222,4132.24,-225133,-20618.6,
1,6,4,6,6.35402,6.72496,2.79282,0.396785,3.18187,0,1.07772,1.44685,0,0,0,0,21.975,0,0,0,250217,0,0,0,0,0,0,33759.2,0,283976,3854.14,-233318,-20618.6,
1,6,5,6,6.35402,6.72496,2.79282,0.397776,3.167,0,1.07783,1.48393,0,0,0,0,21.9983,0,0,0,257541,0,0,0,0,0,0,61429.6,0,318970,3719.09,-239991,-40824.9,
