building,Annual,January,February,March,April,May,June,July,August,September,October,November,December
1045,59958.15100016353,14754.984710483914,11755.993745277892,10787.40542744118,4270.405962002755,462.74609028580875,0.0,0.0,0.0,5.256697992053086,935.9631662457191,7194.907459888832,9790.487740545383
1058x1060,10000925.350439694,1485394.9721318749,1219430.0427707876,1283048.740937511,824137.7199424878,574050.4451456007,394334.9363244554,364156.85302663257,377323.480675775,445417.7795062457,661003.9863522679,1132423.339063849,1240203.0545622075
1065,614602.0103530275,81585.00935189685,70390.73801442028,69969.21944338776,54288.896883541194,42293.3805011632,29102.530445684853,27197.28510126484,29709.207377653103,33495.30038023037,45173.62547045229,62318.540793437096,69078.27658989573
1345,152573.0497571379,35267.91684021357,27664.128400869602,25626.7400207846,10574.03242039751,2251.254627152094,43.74892398968156,0.0,0.0,407.7513069502969,5080.914224384565,20393.83109202372,25262.73190037226
1349,100054.40868252261,24630.185474695958,18775.67467854503,16413.332890014542,6532.415398216135,707.7249838957465,0.1030897893463988,0.0,0.0183196947840974,81.73735032129377,2159.922810539538,14204.433650797653,16548.86003601257
1359,270209.79873528716,64205.49451795676,51816.0939175304,41615.37442374907,16726.882742271573,4095.8335954892855,503.4523880190215,217.5057074822795,339.7678726911131,1573.7522595015098,8608.555435433227,34924.77384656911,45582.31202859377
1380,778426.2775775451,150332.7493518734,115969.0120985293,100543.1041864905,52634.071281031094,31844.180616252193,22649.52729986032,21286.18586213587,20536.565579040966,21732.88736898992,39339.74472979143,90413.31531894043,111144.93388460972
1500,994013.9323354596,238903.79978265852,193281.59889389132,143052.82328942933,49998.02690310368,10422.761285518012,75.21863398416596,37.87853049492079,628.9099479886828,5535.594957460739,30796.623801392205,144280.48204283995,177000.21426669817
1560,113683.09599157948,32016.90566981093,24912.47066309081,13372.110026780832,1893.8771998937914,22.530158768304485,0.0,0.0,0.0987341675698139,1.908296313576633,1456.0615396428402,16506.288272586546,23500.84543052429
1569,35612.26255530983,11625.202110580392,8430.79207723477,5017.044809389527,557.6206236434475,31.7203914725706,0.0,0.0,0.0,0.0,220.35783973820548,3730.5717962499803,5998.952907000939
1631,342051.88303683145,57964.34950218953,47790.5981591622,42020.001845761406,25043.999226720345,17362.4913983064,13669.968970840018,13019.525066659007,12502.678984637803,12647.729687304924,18453.643705889146,36668.43900022332,44908.45748913733
1657,345189.5902252368,58979.24690355794,48439.59032994523,42393.077262904066,25125.425707895512,17362.07811970897,13668.630424437202,13019.525066659007,12503.126661903287,12650.581773366994,18500.320613485605,37072.56178136783,45475.425580005176
1676,144518.1191257574,36932.36908663239,28414.50544848368,24985.15162030185,7249.878017972289,287.7399357939969,0.0,0.0,0.0,2.667172116518012,1393.9774810075312,19638.93984482475,25612.890518624372
1690,269234.1974929502,46722.75344985643,37887.94738400981,31903.824599679618,18846.183824999076,13450.920984783166,10795.156701664233,10290.455614098122,9878.714298027458,9980.683029410851,14451.23030999003,29125.01961524462,35901.30768118677
1691,278449.88990699686,48409.21288677318,39183.99868044765,32899.04476712868,19415.908180028855,13882.587293292603,11089.71670312959,10554.880704407964,10159.851427080117,10316.851909094054,15032.166547816592,30272.192639948746,37233.47816784882
1692,232919.7729051604,41759.681727987874,33704.039132017366,29421.599289458056,16668.25610942628,10627.667165170737,7808.656050891201,7364.866801850569,7169.722327886707,7615.162482294113,12480.537750835107,26323.127279960798,31976.456787381652
1800,388865.44257748063,65193.28017793515,53838.11017149931,46275.284952311486,27813.80170977351,20727.379489607993,17195.689282890336,16443.670251706993,15728.76453468232,15546.983144069036,20956.00012892195,39689.02626039596,49457.452473686615
5300,692782.5129516034,138663.00911685388,106475.36342713755,83728.66346535402,39965.637078703054,22342.585389470896,114.2084787796053,6.739582763554388,1.1820915131902474,20704.903266335343,51668.26168723342,102880.71766356735,126231.24170389159
5301,629082.4679758932,116943.45980003178,92590.82567489865,64580.29015205112,25318.197973589613,5026.846484114671,28.849484869035344,0.5438780097662993,145.6488258694978,1850.8200256613004,27024.933597429415,128710.29968858272,166861.7523907856
West Combined - Baseline,15121287.232698143,2494678.1136769773,2031685.3345657424,1959343.879792523,1161777.402133405,759883.4417822617,520937.33523963543,483588.63173339213,496480.9067412288,577012.6273216619,896043.631907834,1745179.7897591486,1994676.138044331
